"modGenes","modUniprotIDs"
"contig106200","Q28DT9"
"contig180091","No_Uniprotmatch"
"contig214023_20161","Q8N6S4"
"contig121476","Q8K0Q5"
"contig109972_116895_114011","Q5VWP2"
"contig218361","O35231"
"contig151499","No_Uniprotmatch"
"contig207327","No_Uniprotmatch"
"contig175542","Q5TC82"
"contig176756","No_Uniprotmatch"
"contig149564","No_Uniprotmatch"
"contig191626","Q5R5Q2"
"contig211168","P47740"
"contig110775","No_Uniprotmatch"
"contig203728","Q8TEB9"
"contig202162","Q76LL6"
"contig105327","No_Uniprotmatch"
"contig175719","Q5R7X2"
"contig70599","Q07E15"
"contig16536_130736_115600_155306_13931_215371","Q61554"
"contig217629","Q923S9"
"contig54501","F6YJX3"
"contig177653","B2ZG39"
"contig97543","Q7SXW4"
"contig54558","P97868"
"contig75062","A9UP47"
"contig170300","Q7ZU99"
"contig159710_108367_149052","Q9CXB8"
"contig79842","Q9UHD2"
"contig99808_211682_218627_80123","Q9FIV6"
"contig44542_55363_151859","P09760"
"contig172894","No_Uniprotmatch"
"contig110707","Q9JJP6"
"contig127062","No_Uniprotmatch"
"contig116758","Q9NY99"
"contig109714_14178","Q3TQF0"
"contig77945","P28476"
"contig97770_80573","Q86XD8"
"contig189224","No_Uniprotmatch"
"contig151983","Q61824"
"contig150736","Q24562"
"contig153580","No_Uniprotmatch"
"contig176605","P21272"
"contig152588","Q8VC74"
"contig187203","No_Uniprotmatch"
"contig115120","A1L209"
"contig158841","C3XZ89"
"contig98408","E5SYI1"
"contig80835","Q4R550"
"contig136561_105308","Q8TDX9"
"contig145017_212385","Q5R4Q7"
"contig109128","Q9UPR3"
"contig169193","P83877"
"contig75898","No_Uniprotmatch"
"contig178916","Q5VYJ5"
"contig209936","D7G068"
"contig183362","P18519"
"contig126418","No_Uniprotmatch"
"contig184420","O14046"
"contig213884","No_Uniprotmatch"
"contig77907_200605","No_Uniprotmatch"
"contig170700","No_Uniprotmatch"
"contig139302","Q969G6"
"contig133513_208466","Q5ZJH7"
"contig208096","P15170"
"contig211594","Q9Z2B5"
"contig108784","No_Uniprotmatch"
"contig169082","Q38870"
"contig211987","A4QP81"
"contig97666","No_Uniprotmatch"
"contig153064","A6QP15"
"contig94475_157648_155517_161041_171465_73212_98390","P15318"
"contig109941_113707","B5FX50"
"contig117811_21550","No_Uniprotmatch"
"contig129771","P31422"
"contig209427","No_Uniprotmatch"
"contig204744","Q9UNM6"
"contig117170","No_Uniprotmatch"
"contig83150","Q7ZWW7"
"contig106931","Q8C8U0"
"contig208321","C3YN36"
"contig112587","Q01664"
"contig208184","No_Uniprotmatch"
"contig117191","No_Uniprotmatch"
"contig26750_16476","No_Uniprotmatch"
"contig76966","P30658"
"contig150228","F2U1I2"
"contig211855","Q9CXL1"
"contig129544_108031_114095_72694_113244","A0DC49"
"contig71122","Q5F471"
"contig177490_185790_187005_165736_105877","Q9CR50"
"contig118947","No_Uniprotmatch"
"contig72259","Q9NZW4"
"contig80792","Q23808"
"contig177637","Q5R533"
"contig173126","Q8BLA8"
"contig160412_167479","B3RZA0"
"contig148701","Q6Y290"
"contig146346","Q60992"
"contig107606_77873","Q12965"
"contig207818","Q9Y3I1"
"contig100223","No_Uniprotmatch"
"contig215450","Q9UBU6"
"contig107312","Q5BKC9"
"contig212726","No_Uniprotmatch"
"contig115425","Q8CFI0"
"contig193391","No_Uniprotmatch"
"contig158630","Q8C6G8"
"contig182553","Q86YT6"
"contig97976","D4D8P3"
"contig171496","Q869E1"
"contig153390_119877","Q32L53"
"contig116410","No_Uniprotmatch"
"contig218317","Q78S06"
"contig204676","P22757"
"contig14660","No_Uniprotmatch"
"contig115433","Q61062"
"contig211098","Q6RI86"
"contig173246","Q8K0Q5"
"contig96514_176603_209976","No_Uniprotmatch"
"contig68633","Q6P6E6"
"contig159067_7771_147515_171491","P59325"
"contig170262","Q4R5B4"
"contig110307","Q6AYG7"
"contig106284_75106_138172","A9JRX0"
"contig176487_177832","Q6TAW2"
"contig211091","No_Uniprotmatch"
"contig147394","P21927"
"contig150443","Q8IXZ2"
"contig217197","No_Uniprotmatch"
"contig171665_210063","B4LQY8"
"contig107358","Q3V2K1"
"contig192647_171477","Q96MW5"
"contig48371_104765","Q86UW6"
"contig159560","Q5RET6"
"contig116689","No_Uniprotmatch"
"contig188816","No_Uniprotmatch"
"contig108313","No_Uniprotmatch"
"contig189721_110380_180901","Q5T4S7"
"contig75878","No_Uniprotmatch"
"contig205874","P36508"
"contig177041","Q9VVE5"
"contig180129","Q2Y0W8"
"contig157877_59857_204236","Q8NFA0"
"contig98475","Q99JB0"
"contig74086","No_Uniprotmatch"
"contig80019","No_Uniprotmatch"
"contig178751_152795","Q80YV3"
"contig156977","No_Uniprotmatch"
"contig153322","Q9U9J2"
"contig194903_107479_211630","A6QNP3"
"contig151582","Q5F479"
"contig8869","No_Uniprotmatch"
"contig216138","A6QQF5"
"contig96523","No_Uniprotmatch"
"contig152361_110931_79336","O43581"
"contig144850","P40201"
"contig152220","Q09325"
"contig104318","B4LQY8"
"contig58717","Q5I012"
"contig65782","Q3U3T8"
"contig78233","O88696"
"contig157354_160933_23306_156808","D3ZDI6"
"contig204222","P18420"
"contig70878","O70589"
"contig22615","No_Uniprotmatch"
"contig110099","No_Uniprotmatch"
"contig98978","Q6Q0C0"
"contig130463_206849_121171","Q923S9"
"contig209013","Q92734"
"contig72873","Q63HQ0"
"contig96513","Q9VXT2"
"contig108875","Q76KP1"
"contig169655","D8LXL3"
"contig169114","P84104"
"contig137459","Q5R7J8"
"contig178961_192893_68638","Q8R5H1"
"contig144845","Q5RC80"
"contig147745","Q5F3G6"
"contig146946","P13944"
"contig111799","No_Uniprotmatch"
"contig152754","Q5VYK3"
"contig179641","No_Uniprotmatch"
"contig113608","No_Uniprotmatch"
"contig180694","Q801G1"
"contig204865","Q2LD37"
"contig188775","No_Uniprotmatch"
"contig178424","No_Uniprotmatch"
"contig148789","Q5M8Y7"
"contig176981","Q69BJ7"
"contig147161","Q6P4W7"
"contig137411","Q6AYN9"
"contig25717","P46023"
"contig74246","O60140"
"contig75839","Q7ZUK7"
"contig158784","D3ZR10"
"contig203590","Q3UHK8"
"contig138565","Q3TI53"
"contig146363","Q3B7T1"
"contig134685_70660_194616","No_Uniprotmatch"
"contig21763_175951","Q54SV3"
"contig96818","Q9NFN6"
"contig69296","No_Uniprotmatch"
"contig137511_73938","Q60HF3"
"contig107537","Q99PI5"
"contig213509","Q9GLJ8"
"contig77975_11653","Q8JG54"
"contig109351","E2JEI9"
"contig80834","Q66PY1"
"contig55397_104767","Q99PW8"
"contig74738","Q28EW0"
"contig211993","D8LCM9"
"contig116876","Q5RAG8"
"contig175958","No_Uniprotmatch"
"contig181560","No_Uniprotmatch"
"contig130020","Q3UKU1"
"contig186992","P70196"
"contig147115","Q21565"
"contig119782_145335","Q9QXX0"
"contig195007","C3Y5C7"
"contig204120","F7BBP2"
"contig104029","Q5R9L8"
"contig100085","No_Uniprotmatch"
"contig114123","A1B4Z9"
"contig200328_118149_68671","P54948"
"contig113405","Q32L63"
"contig76294","Q62825"
"contig75073","B4LFQ9"
"contig189652","Q66IV6"
"contig130524","Q5TBA9"
"contig145313","B1H2N9"
"contig150863","Q9VJ79"
"contig148408","Q9IA79"
"contig151338","A5D8W1"
"contig173595","B3RL47"
"contig117166","Q14789"
"contig179051","No_Uniprotmatch"
"contig175519","Q64536"
"contig203433","Q9DBN5"
"contig152839","Q4P983"
"contig83371","No_Uniprotmatch"
"contig182118","Q5RAZ4"
"contig188691","Q8MJU1"
"contig151136_189040_23516","Q9DBQ7"
"contig203639_193171","Q5R7J8"
"contig213267","No_Uniprotmatch"
"contig207041_213942","P07207"
"contig182188","No_Uniprotmatch"
"contig82409","A4IH17"
"contig115963","Q8N264"
"contig111299","Q6P4W7"
"contig176121","Q04637"
"contig170593","Q80X50"
"contig203586","No_Uniprotmatch"
"contig114174","Q08BS4"
"contig207961","Q6P656"
"contig74098","Q5SS90"
"contig47571_215917","B3S0V9"
"contig77425","Q5R4H4"
"contig137444","Q6PEC0"
"contig152884","No_Uniprotmatch"
"contig179908_69486","P50143"
"contig187849_93881_200091","Q566N6"
"contig99948_152119_147434","Q9J569"
"contig179057","Q8NA54"
"contig153400","Q9Y4D8"
"contig108822","Q9VMJ7"
"contig213541","No_Uniprotmatch"
"contig209813","Q5R5L3"
"contig90452","Q62348"
"contig182631","No_Uniprotmatch"
"contig58513","O94915"
"contig117452","No_Uniprotmatch"
"contig74051","Q6ZQ03"
"contig147681_109224","Q5RDN9"
"contig205249_180842","Q8TDI0"
"contig217169","Q90953"
"contig182088","No_Uniprotmatch"
"contig105766_115061","No_Uniprotmatch"
"contig171541","No_Uniprotmatch"
"contig176013","Q5NVI3"
"contig73193_81439","P42325"
"contig600140","Q61382"
"contig600042","P00521"
"contig68702","O55192"
"contig212912","Q69ZL1"
"contig147958","Q5RCZ5"
"contig190159","P00349"
"contig97524_600242_170728","P61917"
"contig148700","No_Uniprotmatch"
"contig151879","P13277"
"contig205024","C5YTX1"
"contig156354","No_Uniprotmatch"
"contig71481","Q01728"
"contig170031","Q6GQN4"
"contig180923","Q96L93"
"contig18822_114809","Q8JZZ6"
"contig205115_218907_21920","Q98UF7"
"contig55113","Q86WZ0"
"contig207824","O70258"
"contig181474","No_Uniprotmatch"
"contig139413_177626","Q5RET6"
"contig178038","Q5PQ53"
"contig183924","No_Uniprotmatch"
"contig193281","Q9Z1N9"
"contig150898","Q9D7P6"
"contig153553","Q86YT6"
"contig147525","Q5R802"
"contig151825","No_Uniprotmatch"
"contig80461","Q6DFU2"
"contig170074","No_Uniprotmatch"
"contig70343","Q66J69"
"contig171044","D7EJI9"
"contig171225","Q9YGS2"
"contig129248_65207","P82094"
"contig210914","O57382"
"contig169296","Q5VYJ5"
"contig189376","P22757"
"contig183482","C4IFU2"
"contig172021","Q5U4K5"
"contig19756","Q6CLR3"
"contig169996","Q6P132"
"contig187046","No_Uniprotmatch"
"contig145225_106054_132094","Q8IWV8"
"contig114000","Q6DG03"
"contig204291","Q6GLC9"
"contig65470","Q6PGY5"
"contig204343","Q9BQS8"
"contig146811_7194_146815","Q8K4R9"
"contig600243","Q9UBS8"
"contig177321_106959_163805","No_Uniprotmatch"
"contig203855_65018","Q5RDA3"
"contig151908","P30676"
"contig160595","D6WCL0"
"contig80908_115576","Q5ZHP5"
"contig125049","Q92824"
"contig115837_104567_210699_133121","Q9WU01"
"contig187000","P39429"
"contig180088","Q52WZ8"
"contig73650","Q26613"
"contig189498","Q54G05"
"contig179493_205616","C3Y0D8"
"contig188903_205952","P78543"
"contig153466_210770","O93209"
"contig185552_131174_47355_22395_12421","O94762"
"contig79322","Q32NH8"
"contig211690","No_Uniprotmatch"
"contig79325","P39098"
"contig146444","F1QIZ4"
"contig115346_80814","Q8CI75"
"contig150829","Q9D2H2"
"contig112622","No_Uniprotmatch"
"contig170664_110346_126045","Q6NS46"
"contig204503","P59941"
"contig73663","Q16720"
"contig179725","No_Uniprotmatch"
"contig151588","Q1JPZ7"
"contig60889","P14198"
"contig111703","Q6GQD5"
"contig153050","No_Uniprotmatch"
"contig204717","Q2TBE0"
"contig176131","O54874"
"contig80146_204731","Q8BYZ7"
"contig104351","Q9P281"
"contig116839","Q5DTV4"
"contig210934","Q9XT54"
"contig192164","No_Uniprotmatch"
"contig169293","P55036"
"contig121322_74868","Q8N157"
"contig181346","Q9NX02"
"contig146569","Q8IVF4"
"contig131030","Q86YT6"
"contig209517","No_Uniprotmatch"
"contig219337","No_Uniprotmatch"
"contig159261_111707","Q8R023"
"contig209799","Q3UDW8"
"contig208435","Q9Y4D2"
"contig179610","Q897P8"
"contig117389","Q09YH6"
"contig3619","Q9GZT9"
"contig211699","Q5T5Y3"
"contig210487_108641","P56182"
"contig98278","No_Uniprotmatch"
"contig208196","B3RM08"
"contig600094","No_Uniprotmatch"
"contig110665","Q9NZJ4"
"contig113534","O75762"
"contig110046","Q6PGY5"
"contig150162_146370_213312","Q7SXV2"
"contig72484_174625_185857_178408","D5GNU8"
"contig181710","No_Uniprotmatch"
"contig211812","Q5T2R2"
"contig212837_138109","Q28DV3"
"contig169884","Q8BI21"
"contig179334","No_Uniprotmatch"
"contig215432_180406_213588","Q95LU3"
"contig160310_116979_140346","Q2YD98"
"contig147114","Q99P25"
"contig147195","No_Uniprotmatch"
"contig115757","Q5R7X2"
"contig49218","No_Uniprotmatch"
"contig9135","No_Uniprotmatch"
"contig167844","Q5HZB6"
"contig218350","Q28943"
"contig147729","Q4P983"
"contig80661","Q5T6V5"
"contig182540","No_Uniprotmatch"
"contig160637","Q5RBP4"
"contig119226","Q9BRT2"
"contig600160","Q5UNS8"
"contig161108","No_Uniprotmatch"
"contig81216","A9QUT6"
"contig118127_153238_8765","O14730"
"contig7100","Q9P281"
"contig159443_141906","P35556"
"contig179231_115855","Q9JID6"
"contig104393","Q6MG08"
"contig163512_152421_180625","Q8R5K6"
"contig109565","Q641Z6"
"contig86911_203900","Q9Z0R6"
"contig109473_179404","Q96AY4"
"contig154324","No_Uniprotmatch"
"contig176353","O60841"
"contig153857","No_Uniprotmatch"
"contig114948_157467","Q4KLT0"
"contig208114","Q9ZSK4"
"contig25932_82041_7002","C4WX55"
"contig105648","No_Uniprotmatch"
"contig110488_111922","Q6P859"
"contig151189","Q7L4I2"
"contig184996","No_Uniprotmatch"
"contig110873","Q5PYH7"
"contig25439_207007_158989_78049","No_Uniprotmatch"
"contig69054","Q5BKX0"
"contig186588","Q9HAU0"
"contig131493","No_Uniprotmatch"
"contig171147","No_Uniprotmatch"
"contig13566","Q8BGI4"
"contig81880","Q99469"
"contig204324_112046","Q8CGF7"
"contig147349","C5LBZ6"
"contig3557_194661_112308","Q8R1R3"
"contig80896","Q8CFT2"
"contig52203","O15034"
"contig210410","Q3LG56"
"contig150730","P41969"
"contig210118","No_Uniprotmatch"
"contig114949","Q91Z92"
"contig74748","No_Uniprotmatch"
"contig69045","P83741"
"contig129853","Q8C6B2"
"contig106820_151399","B1H1Z8"
"contig203830","Q5RKI1"
"contig112063_73657_213434","E3LN20"
"contig145757","P70398"
"contig100147","Q9BUH8"
"contig177725","No_Uniprotmatch"
"contig104535","No_Uniprotmatch"
"contig145421","Q9UPS8"
"contig207969","D2VJT2"
"contig65225_66674","Q9H4K1"
"contig16619","Q99PI5"
"contig113672","No_Uniprotmatch"
"contig148183_110296","Q8R4P9"
"contig22855","O75844"
"contig82869","Q9UDY8"
"contig211577","Q5R9C4"
"contig123882_53124_116486","Q90ZC7"
"contig70212","Q66T02"
"contig171896","Q5VYJ5"
"contig161124","P10079"
"contig148001_209753_14227","Q8C6G8"
"contig100317","No_Uniprotmatch"
"contig166426_177600","Q8BQC3"
"contig207394","No_Uniprotmatch"
"contig174813","B7P0Z0"
"contig215714","No_Uniprotmatch"
"contig78900","No_Uniprotmatch"
"contig105902","No_Uniprotmatch"
"contig209353","No_Uniprotmatch"
"contig175419","No_Uniprotmatch"
"contig177314","Q9QZ85"
"contig215417","Q2KJ25"
"contig81865","No_Uniprotmatch"
"contig600101","Q9C086"
"contig212204","No_Uniprotmatch"
"contig150282","Q4R7V3"
"contig68679","P31266"
"contig211765","D7F165"
"contig97595_213883","Q7SYC9"
"contig77032","Q6ZMB0"
"contig151749","P41743"
"contig110245","No_Uniprotmatch"
"contig48404_109047","P38571"
"contig160394","Q5BJL5"
"contig69415","Q2KIY5"
"contig80872","No_Uniprotmatch"
"contig176479","No_Uniprotmatch"
"contig57813","P42696"
"contig187381","P39429"
"contig177460","P18519"
"contig177145","Q6PBH5"
"contig79789","Q5RB31"
"contig600009","Q3U3T8"
"contig59759","Q8N283"
"contig21542","No_Uniprotmatch"
"contig183385","No_Uniprotmatch"
"contig72265","Q96N96"
"contig78344","Q1KKZ1"
"contig82429_176427_116623_194091_93809_179437","Q03468"
"contig91568","Q5TYQ8"
"contig108194","No_Uniprotmatch"
"contig70329_204894_180464","Q07960"
"contig80162","B5X4H8"
"contig176678","No_Uniprotmatch"
"contig145746","Q9UK58"
"contig107704","Q8WTS1"
"contig191351","Q61555"
"contig148228","O77215"
"contig99243_180722","No_Uniprotmatch"
"contig72724","Q6ZUS6"
"contig120801","O74549"
