"modGenes","modUniprotIDs"
"contig43401","Q15078"
"contig82210","Q66L32"
"contig77098_129253","Q9QXT1"
"contig186267","C7PNQ2"
"contig10624","Q9Y6D5"
"contig114048_147836","O88576"
"contig80343","Q5R6Q2"
"contig104186","Q29RK2"
"contig214659","B5X4E0"
"contig169348","Q5RCF3"
"contig217303","No_Uniprotmatch"
"contig79100","Q08BI9"
"contig110829_60877_93660","O42202"
"contig152043","P54315"
"contig209864","No_Uniprotmatch"
"contig112517","No_Uniprotmatch"
"contig178048","C3ZA11"
"contig113770","No_Uniprotmatch"
"contig115149","Q96CM3"
"contig153741","Q29451"
"contig170493","No_Uniprotmatch"
"contig177539","Q9QY02"
"contig217759","No_Uniprotmatch"
"contig115021","P62484"
"contig165527","No_Uniprotmatch"
"contig175820","P62944"
"contig73344","Q9EQH3"
"contig156616","Q95JZ9"
"contig114429","Q5R7R9"
"contig108816_178642_118021_116956","Q17A75"
"contig111946_93766","Q9D7M8"
"contig76924","Q5ZMV7"
"contig117881","Q69ZW3"
"contig81709","P47747"
"contig99183","No_Uniprotmatch"
"contig105793","Q9YHT2"
"contig212164_186053_212320","Q9EPU0"
"contig175905_115541","Q98943"
"contig177960","P46109"
"contig189381","Q64303"
"contig140052","Q5RAU6"
"contig182266","B3RL60"
"contig105247","No_Uniprotmatch"
"contig107125","Q5PRF9"
"contig218974","Q5ZJQ7"
"contig107508","No_Uniprotmatch"
"contig182839","No_Uniprotmatch"
"contig100213","No_Uniprotmatch"
"contig180124_178620","B8CFF3"
"contig203753","No_Uniprotmatch"
"contig176128_189465","P10587"
"contig106369","Q16825"
"contig109357","Q0MQ86"
"contig21020","Q5I085"
"contig16568_151683_182987","Q99J56"
"contig54400","No_Uniprotmatch"
"contig174747","Q95209"
"contig176038","Q9R1C7"
"contig5331","Q25338"
"contig76865","No_Uniprotmatch"
"contig175894","No_Uniprotmatch"
"contig113266","Q5R9E5"
"contig209796","No_Uniprotmatch"
"contig150249_170308_160859_181849","Q8TB22"
"contig75419","Q3SZ40"
"contig176879","No_Uniprotmatch"
"contig179839","P24643"
"contig175694","Q5TGI0"
"contig111109","Q6LAF1"
"contig183349","Q6ZN16"
"contig140112","Q96BX8"
"contig157617","Q3U1C6"
"contig173757","Q5IS35"
"contig199522","No_Uniprotmatch"
"contig108215","Q6RUV5"
"contig177434","No_Uniprotmatch"
"contig214181","No_Uniprotmatch"
"contig170662_130501","Q8N159"
"contig153444_111530_98980","Q8K2C8"
"contig188829_177037","No_Uniprotmatch"
"contig71650_205400","Q5XI72"
"contig178567","No_Uniprotmatch"
"contig176959","Q90YK3"
"contig25499","Q5PR73"
"contig177312","P91753"
"contig70284","P28020"
"contig137348","Q8IW50"
"contig212603","Q9JJP6"
"contig60830_105005","Q8R0S4"
"contig113483","Q9DA39"
"contig214658","No_Uniprotmatch"
"contig108733_110761","Q1JPX3"
"contig98404","No_Uniprotmatch"
"contig151397","Q02040"
"contig175704_179110","P15870"
"contig211039","No_Uniprotmatch"
"contig93780","No_Uniprotmatch"
"contig79736_155569","Q5XIF3"
"contig72807","No_Uniprotmatch"
"contig154280","P48509"
"contig18844","A9LMC0"
"contig111136","Q9QY36"
"contig4422_4345","C3YT55"
"contig71902_176907","P24539"
"contig192612_23237","No_Uniprotmatch"
"contig99043","Q04336"
"contig118418_106171","Q6DC36"
"contig208000","Q9W4P5"
"contig147097","P47727"
"contig80467_160663","Q9BDY9"
"contig70773","Q15008"
"contig119685","No_Uniprotmatch"
"contig69510","Q9MYP6"
"contig212927","Q8BLY2"
"contig215700","C3YWU0"
"contig149730","C3ZWK7"
"contig148774","Q9CQM5"
"contig114940","Q8VBV3"
"contig214065_99953_189689","Q91Y77"
"contig209651","A2AHL1"
"contig155126","No_Uniprotmatch"
"contig13151","B9LHE5"
"contig209881","Q9XSK2"
"contig184266","P02516"
"contig107951","No_Uniprotmatch"
"contig211625","A2A870"
"contig110089_143538_219042","Q4LBB6"
"contig105469","P48727"
"contig182908","Q9UGM3"
"contig178854_193783","Q29RM3"
"contig73290","Q29RM3"
"contig23120","Q03958"
"contig151948","Q9UW96"
"contig22660","No_Uniprotmatch"
"contig3633","Q5NVT1"
"contig139223","Q23978"
"contig205497","No_Uniprotmatch"
"contig109667","Q3UMG5"
"contig192161","No_Uniprotmatch"
"contig152020","D3BLA3"
"contig118529_6471_5807","Q9H6K1"
"contig153060","A9VQ75"
"contig209710","Q9Y2C9"
"contig138289","Q8R2E9"
"contig160031","Q9ERE4"
"contig93712_124558","Q9CXF4"
"contig210111","Q96EY1"
"contig132293","P85970"
"contig138384_81820","Q02110"
"contig147952","Q9P2E3"
"contig80677","No_Uniprotmatch"
"contig156026","Q4V8V1"
"contig8113","O75935"
"contig151256_154836","Q7T2B9"
"contig181325","P24495"
"contig154340","No_Uniprotmatch"
"contig153517","P0CF65"
"contig80733","Q10711"
"contig152890","B3RKG8"
"contig211571","No_Uniprotmatch"
"contig138069","Q07157"
"contig209452","Q99K70"
"contig213766","Q5TTG1"
"contig211574","Q4SH34"
"contig176975","P50398"
"contig175593","O70251"
"contig176450_105992","P14211"
"contig207849_105160_106316_179101_137696","Q54G70"
"contig218303","Q5REK4"
"contig111558","Q08DY9"
"contig22620","No_Uniprotmatch"
"contig149120","No_Uniprotmatch"
"contig183708","P11501"
"contig213340","No_Uniprotmatch"
"contig154171_209339","Q8JFZ2"
"contig104126","P63100"
"contig93207","Q8BMN3"
"contig171654","P97393"
"contig99101","Q7U6D4"
"contig203934","Q503B7"
"contig111194","Q9ERI6"
"contig113571","Q8VI63"
"contig112971","P80276"
"contig145802","Q5XGM3"
"contig600143","P18426"
"contig208234_111965","Q8NEM8"
"contig218423","Q568W0"
"contig79180","Q8TDI0"
"contig15033","Q8BFR2"
"contig218290","No_Uniprotmatch"
"contig108546","Q9FNX8"
"contig170404","O01666"
"contig148032","P60924"
"contig181633","Q7Z494"
"contig177343","No_Uniprotmatch"
"contig103913","O54905"
"contig73680","No_Uniprotmatch"
"contig155281_3823","No_Uniprotmatch"
"contig178483","Q3LG56"
"contig18493_192017","Q0EEE2"
"contig154146","O95147"
"contig71050","Q9UJW0"
"contig169636_213022","Q8WPW2"
"contig75404","Q02543"
"contig213377","A4FUD4"
"contig26216","No_Uniprotmatch"
"contig115246","Q04637"
"contig76768","B8LPJ4"
"contig175750_156905","O47497"
"contig68530","Q7TPZ8"
"contig94470","Q2KID6"
"contig208075","Q66IC9"
"contig39951","Q80VI1"
"contig79241","No_Uniprotmatch"
"contig209476","No_Uniprotmatch"
"contig9219_204202","O73817"
"contig209221","P27476"
"contig157936","No_Uniprotmatch"
"contig170037","F0GQS2"
"contig79667","Q5R9A9"
"contig186999","Q7TMS5"
"contig153539","C3Y7N1"
"contig147458","Q5E9E4"
"contig155531_158125","Q9Z309"
"contig111260","Q9BQE4"
"contig1386","Q3SZ85"
"contig129483","No_Uniprotmatch"
"contig105393_107645","P60901"
"contig81468","Q5PYH7"
"contig69875","Q4QQV2"
"contig79978","Q6YFQ1"
"contig149447_76149_174836_113102_209255","Q3ZCL5"
"contig152508","Q9U6Y5"
"contig189252","Q7SXS2"
"contig211052","No_Uniprotmatch"
"contig109931_171953","Q12904"
"contig206735","No_Uniprotmatch"
"contig218583","A6QP70"
"contig210919","No_Uniprotmatch"
"contig145793","Q942L2"
"contig130758","No_Uniprotmatch"
"contig105788","P27105"
"contig106929","O61585"
"contig186767","Q91X58"
"contig212295","O88398"
"contig153349","Q5VUM1"
"contig210543","No_Uniprotmatch"
"contig71335","P62744"
"contig113344_195063","Q3T197"
"contig195203","No_Uniprotmatch"
"contig181934","O57525"
"contig212014","Q7QC84"
"contig176156_209549","No_Uniprotmatch"
"contig69377","No_Uniprotmatch"
"contig209939","No_Uniprotmatch"
"contig177683","No_Uniprotmatch"
"contig177304","No_Uniprotmatch"
"contig81937_210404_20255_117697_215837_109655","Q90687"
"contig105049","Q25C79"
"contig160026","Q92542"
"contig146115_22347_73963","Q91YN5"
"contig12444_82328","P78383"
"contig177209","No_Uniprotmatch"
"contig146782","Q13283"
"contig177724_156435_151497","Q00004"
"contig108434_147514","No_Uniprotmatch"
"contig177426","No_Uniprotmatch"
"contig151505","Q6AXP4"
"contig71021","Q9VDG2"
"contig179536","Q0VH32"
"contig98932","Q9UPS8"
"contig140118","O01761"
"contig112744","Q2GGS4"
"contig183882","B4JT39"
"contig104110_177850","Q6PFL6"
"contig8514","Q568D2"
"contig99763","No_Uniprotmatch"
"contig16670","No_Uniprotmatch"
"contig215926","P27476"
"contig73354_21928_193289","Q9GKU5"
"contig22411","Q99JB0"
"contig158874","Q8CIB5"
"contig173154","No_Uniprotmatch"
"contig156461","No_Uniprotmatch"
"contig116871","Q9VCA9"
"contig184989","Q64581"
"contig600220","No_Uniprotmatch"
"contig111002","Q6DEU3"
"contig72264_138659","Q13637"
"contig109294","No_Uniprotmatch"
"contig119259","Q9NY64"
"contig18008","Q9CYK2"
"contig181922","Q20191"
"contig213101","Q27504"
"contig112156_25728","Q5ZHQ5"
"contig175794","P52209"
"contig194768","P31977"
"contig108075","Q6GNG8"
"contig204625","Q62186"
"contig51545","Q7Q6B5"
"contig105640","C3Z3Z9"
"contig138524","Q8N138"
"contig176363","D7F169"
"contig12476","Q5RET6"
"contig209321","No_Uniprotmatch"
"contig192851","Q75QI0"
"contig220152_204579","O95486"
"contig106954","P97363"
"contig182122","A4IGL7"
"contig106098","Q9IBD1"
"contig179019_129815","Q60441"
"contig157702_210837","Q5ZHW4"
"contig178234","P28075"
"contig147704","Q7TNS2"
"contig174464","Q7ZV80"
"contig125673","No_Uniprotmatch"
"contig71493_103113","O88450"
"contig188856","Q64620"
"contig113826","No_Uniprotmatch"
"contig107192","O60613"
"contig194216","O02695"
"contig97222","No_Uniprotmatch"
"contig185994_107105_131038_139385_208344","Q4V893"
"contig178511","B5X5D0"
"contig8800","C3YQJ6"
"contig104445","A8YXY3"
"contig209987","Q1W0Y2"
"contig160547","No_Uniprotmatch"
"contig210067","Q61496"
"contig151334","Q6TUG0"
"contig114907_200455_193746","B3S3D5"
"contig81437","No_Uniprotmatch"
"contig138241","P11680"
"contig176270","P28648"
"contig120212","No_Uniprotmatch"
"contig179320","Q5RAS1"
"contig600156","No_Uniprotmatch"
"contig153929_179993","Q9W770"
"contig114937","Q96DY2"
"contig177108","Q5RKQ0"
"contig177335","Q16611"
"contig149160","Q96BD5"
"contig209609","Q4T8Q4"
"contig177513","Q80T32"
"contig100302_114262_202031","E7EYF7"
"contig115462_98979_79829","A4IG62"
"contig75252","P54357"
"contig151231_175745","Q08937"
"contig179202_195256","Q8BP40"
"contig110951","Q6ZV73"
"contig158770","O35116"
"contig219041","O46385"
"contig151932_18730","Q10451"
"contig178626_204051","P13284"
"contig75184","No_Uniprotmatch"
"contig183715","Q9Z2Z6"
"contig209643","Q7TNG8"
"contig111423_98739","Q9YGL3"
"contig107842","Q7Z7H5"
"contig111753","Q0VIA1"
"contig159188","Q90YV7"
"contig74877","A2VE04"
"contig219125","P28020"
"contig182016","No_Uniprotmatch"
"contig150482","No_Uniprotmatch"
"contig35021","E0VSW1"
"contig212449_209332","C3YT52"
"contig210091","Q6GL69"
"contig116010","C3Y7R8"
"contig159872","B0YN54"
"contig195271_77243_218098","P50429"
"contig192845","P70196"
"contig203419_109529","Q9BZ19"
"contig180102","Q91XE9"
"contig110324","P57747"
"contig66887_99602","Q02978"
"contig118321_176499_147224","A4IGL7"
"contig174488","Q00899"
"contig153893","O96952"
"contig26355_137761","Q9Z211"
"contig182432","Q8VCV1"
"contig195187","O89001"
"contig104323","Q95209"
"contig89023","A2AF47"
"contig176256","No_Uniprotmatch"
"contig110241","P00125"
"contig180744","No_Uniprotmatch"
"contig212951","Q8C8R3"
"contig157917","A6H584"
"contig209497","Q5R4K9"
"contig112515_19749","Q9HB40"
"contig209142","Q9U9L2"
"contig177591","No_Uniprotmatch"
"contig172064","No_Uniprotmatch"
"contig150693","P21783"
"contig120039_151000_150543_106550","P31400"
"contig189806","No_Uniprotmatch"
"contig218493","No_Uniprotmatch"
"contig208123_110676","Q7ZZL8"
"contig205321","Q8WPW2"
"contig178305","Q5F4A1"
"contig112566","Q3MHN0"
"contig210797","Q25532"
"contig148000_128384","Q9P2E3"
"contig108929","P40946"
"contig177128","Q1HA50"
"contig107941_213491","Q7SC45"
"contig68490_212644","A6QQF5"
"contig82315","No_Uniprotmatch"
"contig68698","Q6IRB2"
"contig213051","C3YMU0"
"contig164973","Q6NRZ4"
"contig8560","Q3U2U7"
"contig178967","Q96RW7"
"contig109017","P52827"
"contig177667","No_Uniprotmatch"
"contig153399","No_Uniprotmatch"
"contig81565","No_Uniprotmatch"
"contig88405","Q8QGW7"
"contig209340_212416","Q862Z5"
"contig24514","Q5REM7"
"contig151200","Q0VH32"
"contig128359","Q3SZI8"
"contig106565","Q9NZM5"
"contig154813","No_Uniprotmatch"
"contig215902","Q3UQ28"
"contig158375","Q78P75"
"contig209478","O35116"
"contig177305","Q8IZ69"
"contig69260","P19360"
"contig151135","C1BYW9"
"contig145781","Q6DKC0"
"contig152108","No_Uniprotmatch"
"contig98007","Q5R909"
"contig115627","Q561R0"
"contig177250","Q3MHV9"
"contig118601","Q90889"
"contig157409","Q6GVH4"
"contig106941_600059","P59267"
"contig219073","No_Uniprotmatch"
"contig175692","Q8IZJ3"
"contig600127","Q9UGM3"
"contig74697","No_Uniprotmatch"
"contig205085","No_Uniprotmatch"
"contig209585","No_Uniprotmatch"
"contig133007","No_Uniprotmatch"
"contig204230","Q8TCJ2"
"contig106483","P62752"
"contig203396","P62184"
"contig116440","No_Uniprotmatch"
"contig180766","Q9DAJ5"
"contig147739","Q9D735"
"contig99851","Q5R833"
"contig105567","No_Uniprotmatch"
"contig209494","Q03105"
"contig181803","Q96RW7"
"contig154988","Q6GMA4"
"contig178525","Q6CLN9"
"contig205707","Q6NZW8"
"contig132471_180479","Q9P2T1"
"contig150881","Q9Z336"
"contig194911","No_Uniprotmatch"
"contig177162","Q9IA76"
"contig166827_184480_210636","O95486"
"contig82659","Q06190"
"contig118847","No_Uniprotmatch"
"contig69683","Q5R9I3"
"contig203619","P48375"
"contig113708","P40826"
"contig188076_188614","O93429"
"contig78142","D3VHH7"
"contig68388","No_Uniprotmatch"
"contig147554","Q5R7Z3"
"contig188781","Q78IS1"
"contig192816","Q6P8C8"
"contig175834","Q92051"
"contig204509","Q2M2R8"
"contig209173","Q5RBE5"
"contig179931_21119","A1L2I9"
"contig212667","Q9NY64"
"contig106831","No_Uniprotmatch"
"contig194239","P26638"
"contig15593","Q6PFX9"
"contig131391","Q96BD5"
"contig213925","No_Uniprotmatch"
"contig219610","B0ZZ78"
"contig69110","O46037"
"contig191409","Q66HG8"
"contig209694","O01734"
"contig18645","No_Uniprotmatch"
"contig15762","Q61062"
"contig151257","P70490"
"contig179892","No_Uniprotmatch"
"contig204049_97459","Q2KID7"
"contig212504","No_Uniprotmatch"
"contig106206","F6QA93"
"contig211140","Q5R9H4"
