"modGenes","modUniprotIDs"
"contig151669","Q5VYJ5"
"contig92833","Q9JLT4"
"contig174842","O95831"
"contig101711","A4IGL7"
"contig149655_76191_107673","E1BB52"
"contig169643","P12270"
"contig180330_76453","A2A432"
"contig105451_13134_78847_219108","Q5ZJX4"
"contig171994","Q6IC98"
"contig113779","Q9H172"
"contig188499","No_Uniprotmatch"
"contig158258_53389","A2AX52"
"contig3372","Q66H89"
"contig156017_23538_211031_179906_24403","Q8BZ60"
"contig104838_185995_209581","Q9P2K8"
"contig171717","Q9TBW2"
"contig78793","Q6GNL7"
"contig209383","No_Uniprotmatch"
"contig207809","Q8QFX6"
"contig152950","O96790"
"contig111725_108606","D3ZVP7"
"contig52948_182462","P79746"
"contig167279","Q8VIG3"
"contig186469","No_Uniprotmatch"
"contig171593","P50429"
"contig82457","Q5XHX8"
"contig26105_78550_78086","Q5RA75"
"contig150544","Q9P2E3"
"contig13661_22688","Q8BH74"
"contig179596","Q9UW96"
"contig110645_118136","Q8BQB6"
"contig148958","Q9Z247"
"contig211175","Q9CX97"
"contig104919","Q2Q1W2"
"contig171585","A1L162"
"contig151364","Q7ZWM4"
"contig146959","A6N6J5"
"contig9823_195704_210589","Q3UHX0"
"contig69636","P30919"
"contig176341","B5X187"
"contig97494","Q9HCM7"
"contig69205","P15690"
"contig8644","Q99502"
"contig170278","P22232"
"contig18775","P14184"
"contig78411","Q3B8D5"
"contig600135","P70490"
"contig149370","O60930"
"contig78633","Q5R8G3"
"contig152507","Q60847"
"contig177293_179442_179021_182671","Q9Y2C9"
"contig47108_120133_216619_111769","Q8BTM8"
"contig174230","No_Uniprotmatch"
"contig75860","Q5E9B3"
"contig154644_59356_4773","Q66JG8"
"contig20797_113859","Q3U9N9"
"contig69881","Q99NF1"
"contig106530","Q4R4T8"
"contig81430_115363","A4IHS2"
"contig210015","Q9MYP6"
"contig600193_156850_108772","Q5EB92"
"contig177337","O70251"
"contig70205","Q96ST3"
"contig148896","Q9CYL5"
"contig153246","O60306"
"contig71644","O15439"
"contig149850","No_Uniprotmatch"
"contig600195","Q642C0"
"contig174897_194193","Q8BG32"
"contig18610","Q6P825"
"contig60679","F6XJL4"
"contig175810","A6KWR4"
"contig204133","Q95N00"
"contig210447","Q5XHC1"
"contig8091","Q6P011"
"contig214711_185609","O16025"
"contig210498","Q26626"
"contig74824","O88818"
"contig151528","Q685J3"
"contig177526","Q55GC7"
"contig73952_97142","Q5R5I4"
"contig105051_108675","D7FRJ7"
"contig204928","Q8BSQ9"
"contig115235_77144","P23978"
"contig156795","Q2HJ23"
"contig105296_171521","Q0IH87"
"contig148783","Q9UNE7"
"contig97651","Q5R889"
"contig104085","Q9VP61"
"contig147696","No_Uniprotmatch"
"contig210041","Q9CR50"
"contig95004","Q811I0"
"contig151616_80194","Q4V8I4"
"contig202120","O54826"
"contig179044","Q9UBN4"
"contig116875_114572","P69849"
"contig211264","No_Uniprotmatch"
"contig204764","Q80TP3"
"contig71023","No_Uniprotmatch"
"contig130853_98370","Q8C5H1"
"contig68618","Q14974"
"contig131296","No_Uniprotmatch"
"contig16340_137404_71412_180832_151959","O43581"
"contig70160","C4A115"
"contig132358","Q8C428"
"contig151706_119816_108937_152608_105864","Q8IYE1"
"contig139395_106167","Q9UHD2"
"contig212861","Q66S03"
"contig154489_204572","Q8WYA0"
"contig171506","A6QQ71"
"contig14443_119260","Q5F363"
"contig110172","Q92963"
"contig148076","Q96N46"
"contig153631","Q16836"
"contig170668","C3ZD22"
"contig204399","E9HCB8"
"contig105465","Q6FRC6"
"contig189406_93746","Q5SW75"
"contig12664_14891","Q9LUE3"
"contig208364_73669","A3KMH1"
"contig148619","Q8IU80"
"contig209343","Q8BKX6"
"contig213202","Q9UI42"
"contig204476","Q91Z92"
"contig41283_69488","Q6IR75"
"contig147941","P77234"
"contig152661","No_Uniprotmatch"
"contig205806_114568","Q5S007"
"contig154007","Q8AWF2"
"contig97810","No_Uniprotmatch"
"contig171655","O15427"
"contig106310_9323","C3ZRJ4"
"contig171185","Q54JE1"
"contig105203","Q0VD23"
"contig212947","Q7ZVN7"
"contig137527","No_Uniprotmatch"
"contig217684","A7MBC0"
"contig204613","B3S2P4"
"contig149904","P21127"
"contig212170","No_Uniprotmatch"
"contig105280","F4WNJ8"
"contig152920_23160_186428_184769_120399_128820_600073_143354","P11976"
"contig195391","Q7KWX9"
"contig17290_74568_97598","Q9TTK0"
"contig113892","Q93009"
"contig82383_171959","Q92616"
"contig152191","P22758"
"contig80183","P11584"
"contig600122","P61917"
"contig4079","Q6NWF4"
"contig138405_93905_8740_210938_100111_218854_134296","Q8TD57"
"contig104920","O94880"
"contig151088","Q9BZ19"
"contig79867","Q07DZ7"
"contig119083","Q8BHN3"
"contig210637","Q9CUL5"
"contig151205","O76368"
"contig146404","Q14DL3"
"contig106086_185376","Q8WNR9"
"contig176675_203803","Q6NWC9"
"contig106852","A6QLU1"
"contig97440","Q9WTW8"
"contig155941","Q9D883"
"contig209231","Q9NLA3"
"contig53470","No_Uniprotmatch"
"contig129818_109812_181799","Q4QQV2"
"contig151708","A8KBF3"
"contig158971","No_Uniprotmatch"
"contig191594","Q02224"
"contig209900","Q5RBM1"
"contig48564","Q9CWH1"
"contig109642","P37709"
"contig19656","No_Uniprotmatch"
"contig158914_179997","P25324"
"contig204003_190053_213020_110782","O75643"
"contig69574","No_Uniprotmatch"
"contig110194","Q9JLB4"
"contig156088","No_Uniprotmatch"
"contig174717","No_Uniprotmatch"
"contig206035","Q8TAM2"
"contig218369","No_Uniprotmatch"
"contig20560_75497_77159_157449_153078_2686_1982_70929_195032_146807_138143","Q9UGM3"
"contig210895_149088_69557","Q61235"
"contig170944_169593","Q9DAW6"
"contig68057","Q8N0W3"
"contig71403_175738","Q6P825"
"contig169402","No_Uniprotmatch"
"contig52289","P63696"
"contig70179","Q923U9"
"contig110212","Q0AXT9"
"contig150447","Q5ZKT8"
"contig19110_213338","No_Uniprotmatch"
"contig186643_78284","P49754"
"contig146895_26086","A6NE52"
"contig146855_131336","No_Uniprotmatch"
"contig94372_75349_210885","Q5BLE2"
"contig12720","P28288"
"contig73714","Q29RZ0"
"contig71564","Q9P1Z9"
"contig176880","Q9ULG1"
"contig80150","C3ZUF8"
"contig170525","Q804S5"
"contig145267","Q5RB68"
"contig110408","P53007"
"contig59157_108149_193286","Q01588"
"contig72005","O60551"
"contig170821","Q5TCS8"
"contig148988","P54886"
"contig168813","Q2KID9"
"contig148871","C3XT36"
"contig179480","No_Uniprotmatch"
"contig75443","No_Uniprotmatch"
"contig179242","No_Uniprotmatch"
"contig211839","Q5RC61"
"contig160966","No_Uniprotmatch"
"contig207821","O02640"
"contig153005","Q6DKK2"
"contig76446_75134","Q8BH18"
"contig177993","Q0VCK0"
"contig146906","Q6YAT4"
"contig152006","Q9Y6D9"
"contig209227","Q1RMU5"
"contig205118","Q9D9G2"
"contig72890_119798","Q5UNS9"
"contig105386_181556","Q5EAY8"
"contig103410","Q5R585"
"contig174560","O55005"
"contig209599","No_Uniprotmatch"
"contig213161_136727_156514","Q90WM5"
"contig9108","P95329"
"contig214094","P02598"
"contig192195","P79749"
"contig75139","O43435"
"contig145326","P17706"
"contig181736","No_Uniprotmatch"
"contig56921","P46013"
"contig169560","O22943"
"contig137477","Q32LN0"
"contig139953_76342","Q28CH8"
"contig78510_110674","Q2FDK5"
"contig80220","P51855"
"contig600029","No_Uniprotmatch"
"contig107099","Q6ZPS6"
"contig203391","Q15154"
"contig212388","Q9DGL1"
"contig153142","Q9VCA2"
"contig146388","O70228"
"contig73739_209573","Q5RDE7"
"contig218655","Q3UJZ3"
"contig199682_204264_139495","Q0VZ70"
"contig175983","Q9U943"
"contig19546","P79733"
"contig150796","Q13423"
"contig12804","Q9ESJ4"
"contig171286","Q96S06"
"contig76305_112283","Q640I9"
"contig147134","Q5ZMQ9"
"contig205649","No_Uniprotmatch"
"contig115109","P57076"
"contig112244_120296","Q08288"
"contig151241","Q5RBM1"
"contig205297_113788_138980","P13686"
"contig176111","No_Uniprotmatch"
"contig145121","Q9U943"
"contig204346","Q6ZQ58"
"contig147969","Q27433"
"contig147503","P50426"
"contig176216_182949","Q0MQI4"
"contig150711_103964","O15992"
"contig92174","A3KMH1"
"contig78766","Q9JLA3"
"contig66864_118464_211221","Q9BYE7"
"contig212854_119768","No_Uniprotmatch"
"contig99804","B5X277"
"contig117107","P48509"
"contig153070","Q9UK96"
"contig213266_195106","C3ZLL2"
"contig177425","E2LC84"
"contig205942","Q9DBP5"
"contig175910","Q32PD8"
"contig80443","Q6GMH0"
"contig115262","No_Uniprotmatch"
"contig112833","P35525"
"contig153405","No_Uniprotmatch"
"contig205895","Q91XQ0"
"contig153423","Q5PPK1"
"contig148886_169225","Q8N9N7"
"contig55875","Q02253"
"contig204319","Q9TRY9"
"contig204726","No_Uniprotmatch"
"contig152567","Q3SZK1"
"contig178412","Q5W111"
"contig116061","Q969Q5"
"contig204208","Q28824"
"contig77400","Q7T292"
"contig55493","Q9Z1L0"
"contig108300","O75521"
"contig209260","Q9BVJ6"
"contig171316","No_Uniprotmatch"
"contig167794_12916","P22412"
"contig171070_164257_138116","Q80T85"
"contig209330","Q14789"
"contig154113","A0JP86"
"contig170772_46170","A7MBI3"
"contig98795","Q99759"
"contig77731","P36898"
"contig176769","Q78P75"
"contig113145_185292","Q0KK59"
"contig112413","No_Uniprotmatch"
"contig148811_112380","Q8WWM7"
"contig54935","P33215"
"contig153254","Q5T2S8"
"contig188739","No_Uniprotmatch"
"contig96914","Q6GL69"
"contig209195","P22607"
"contig203773","Q28H87"
"contig176979","Q6IP59"
"contig8675_164982_152407","P20909"
"contig151363","P29145"
"contig209999","B0BNA9"
"contig154090","No_Uniprotmatch"
"contig98111","No_Uniprotmatch"
"contig70833","Q07889"
"contig82649","Q27802"
"contig209407_108765_77238_96485","P24610"
"contig181362_77410","Q8TCJ2"
"contig106110","No_Uniprotmatch"
"contig149241","Q11136"
"contig145455","Q9GLK0"
"contig68764","No_Uniprotmatch"
"contig170799","Q6FWS2"
"contig170533","No_Uniprotmatch"
"contig148025","C3Y3Y7"
"contig145214_78453","O75445"
"contig147575","P81274"
"contig148092","P49916"
"contig151508","Q96Q42"
"contig182491","No_Uniprotmatch"
"contig202045","Q6DGV1"
"contig203523","Q5XI06"
"contig75934","Q6P618"
"contig69023_182698_159924_151233","P0CB49"
"contig97158_210926_116373","No_Uniprotmatch"
"contig210716","O00468"
"contig12896","No_Uniprotmatch"
"contig113697","P07090"
"contig150150","P79795"
"contig109203","No_Uniprotmatch"
"contig107344_203427_218804","Q9DGQ7"
"contig70083","P15178"
"contig203239_105334","Q14694"
"contig145216","Q8NDG6"
"contig139183_149899","A3KQV2"
"contig149591","No_Uniprotmatch"
"contig70905","Q9DAJ5"
"contig83158","P42674"
"contig175716","No_Uniprotmatch"
"contig205311","Q32PD8"
"contig150474","P48733"
"contig151601","E9CGU3"
"contig149957","Q9ZQ81"
"contig154982_75012","A2VDD2"
"contig204301","P12270"
"contig218948","No_Uniprotmatch"
"contig82253_131725","Q8BKX6"
"contig104480","Q9H4G4"
"contig96972","Q9WU34"
"contig106768_8355_204316_70181_71899","C9D7C2"
"contig110333","Q6EX42"
"contig58741","Q96RW7"
"contig99713","Q0VD51"
"contig104365","Q7Z5Y7"
"contig199438_148595_158383_169198_140574_180199_205702","P41778"
"contig110797","Q29RZ2"
"contig71268","No_Uniprotmatch"
"contig177833","P20911"
"contig145735","Q13330"
"contig114056","O60306"
"contig100105","Q9Y4R7"
"contig146619","P26233"
"contig210208","No_Uniprotmatch"
"contig151328","Q8N5U6"
"contig113343","P55567"
"contig175575","No_Uniprotmatch"
"contig147716","P70698"
"contig66899","Q2EY14"
"contig111182","No_Uniprotmatch"
"contig111350_75459_213656","Q8CBH5"
"contig600057","Q61655"
"contig112232_147601","A0KPS4"
"contig146071","Q5R5X0"
"contig77788_77835","O65201"
"contig110754","Q76LC6"
"contig211136_81757_209806","Q8CFN2"
"contig169869","Q6GL77"
"contig147780","No_Uniprotmatch"
"contig169244","P10477"
"contig14277_77447","Q9Y2Y9"
"contig170182_10628_103961_179192","Q5XJE5"
"contig94042_192589","Q69YN4"
"contig208005","Q2Y0W8"
"contig113258_182525","Q80UG5"
"contig167838_204913","Q5PR68"
"contig180327","No_Uniprotmatch"
"contig147613_108708_210838","Q9U943"
"contig115978","Q26630"
"contig107853","No_Uniprotmatch"
"contig97596_189558_204329","O75487"
"contig213369","P55080"
"contig209153","Q9VBX3"
"contig174866","P41180"
"contig106051","No_Uniprotmatch"
"contig138163","Q9UN37"
"contig167545","Q96T23"
"contig153081_130344_132898_171344_132957","E1BLZ4"
"contig170356","O00461"
"contig114974","A6LF81"
"contig170087","Q9GKS9"
"contig145761","Q3B7N2"
"contig72177","Q09299"
"contig210229_170849_188942_149224","Q96S53"
"contig117453_115498","O14744"
"contig203782","O75445"
"contig784_82941","Q9BZV1"
"contig2150_124932","Q8R173"
"contig105926","Q28685"
"contig145820_81671_70063","Q8NEP9"
"contig74439","Q9Y4E6"
"contig194905","O95639"
"contig111601","O73930"
"contig147772","Q8NCE2"
"contig204931","Q5FYB0"
"contig119893","Q6TGS6"
"contig74636","A2BG56"
"contig116144","Q0V389"
"contig211222_191912","P25102"
"contig139727","No_Uniprotmatch"
"contig181268","No_Uniprotmatch"
"contig98320","P83851"
"contig76886","O88794"
"contig71815","No_Uniprotmatch"
"contig210942","Q63164"
"contig17867_171039","C3Z7X4"
"contig204616","No_Uniprotmatch"
"contig150725","F5XKW2"
"contig97980","D1FX76"
"contig181705","Q28ES4"
"contig147654","Q6V0K7"
"contig151561","A4Z6H1"
"contig218836","No_Uniprotmatch"
"contig185494","No_Uniprotmatch"
"contig114255","Q63396"
"contig171405","Q9D032"
"contig205511","No_Uniprotmatch"
"contig46011_60555","O88637"
"contig172087","P0C2X9"
"contig205754","No_Uniprotmatch"
"contig97385_174452","P27476"
"contig181990","No_Uniprotmatch"
"contig69445","Q812D1"
"contig26132","Q8CG08"
"contig136497_78714_209283","Q7TSH2"
"contig120213","Q9W735"
"contig169789","Q61151"
"contig98239","Q5ZMV2"
"contig169630","Q02224"
"contig99155","Q8IWP9"
"contig176925_48217_115002","P23098"
"contig74026_118651","P63086"
"contig188019","P06734"
"contig70839","Q7Z7A1"
"contig116798","Q5SW75"
"contig105826","Q6P9U3"
"contig132189","Q8K5B2"
"contig169960","Q4G061"
"contig72306","P37198"
"contig180036","No_Uniprotmatch"
"contig13041","O00468"
"contig72710","E9FYV2"
"contig71893","No_Uniprotmatch"
"contig17842","P62335"
"contig80954","No_Uniprotmatch"
"contig77751","Q9UH92"
"contig181455","O77682"
"contig106878","Q9DE27"
"contig153225","P50429"
"contig139114_78996_117036","Q13610"
"contig110693","P43646"
"contig213962","Q28DV3"
"contig148380","Q6TXD4"
"contig145424","Q7TNG8"
"contig218529","A7MBH5"
"contig82410","P35446"
"contig152146","Q3V096"
"contig152134","C3Z5H3"
"contig106269","Q9NZM5"
"contig93647_148949","Q8CGF6"
"contig211767_74123_209974","O43390"
"contig26591","Q8IZU2"
"contig150999","Q8N0W3"
"contig25301_150918","Q80U56"
"contig148976","Q76L87"
"contig151391_60403","Q96RL7"
"contig181282","Q9QXN5"
"contig98658_71981","Q02224"
"contig131688_167032","Q2IA00"
"contig93735","Q28DG7"
"contig73169_172150_155937_190228","P97603"
"contig151133","Q8AVY1"
"contig147865","Q5SUV2"
"contig108386","Q59J78"
"contig175583","No_Uniprotmatch"
"contig17276","No_Uniprotmatch"
"contig151309","P70498"
"contig177929","No_Uniprotmatch"
"contig174378","Q32NG4"
"contig116964_204595","Q9ET47"
"contig78779","Q56A40"
"contig146770","Q8VHE6"
"contig73330","P55016"
"contig205384","E3VL78"
"contig157776","Q8R5H1"
"contig210647_76759","O15040"
"contig182161","No_Uniprotmatch"
"contig74360_111290","Q26619"
"contig180776","Q8JFZ2"
"contig176265","Q8CFN2"
"contig75137","C4A115"
"contig71354","Q99469"
"contig20978_17759","Q5RHX6"
"contig210717","Q5BKL9"
"contig153785","Q27084"
"contig211133","A7Y2X0"
"contig179805","O00468"
"contig175636","Q9C086"
"contig94086","No_Uniprotmatch"
"contig9498_69139","Q90XN9"
"contig153462","Q2EN81"
"contig169953_170618","A2AX52"
"contig205630","Q01SK6"
"contig137614","Q6NRS2"
"contig210820","Q9JK41"
"contig9228","Q32NH8"
"contig195502_155510_82740","Q5XG71"
"contig112236_17856_203844_179786_147848_214133","P41242"
"contig97061","Q9EQX9"
"contig105823","No_Uniprotmatch"
"contig57772_147147","Q5R9B8"
"contig69082","P37709"
"contig203624","No_Uniprotmatch"
"contig178978","Q1JQD2"
"contig73124","Q5RFJ1"
"contig193316","O77460"
"contig171833","No_Uniprotmatch"
"contig76389_18390_202255","Q8N1V2"
"contig115493_213284","Q6NY52"
"contig177300","No_Uniprotmatch"
"contig181134_118077","A8W490"
"contig151792_176591","O97676"
"contig203489","Q502P0"
"contig20174","Q6PAL0"
"contig200550","Q9NUV9"
"contig149087","Q91048"
"contig169691","Q8N594"
"contig155591_107236","Q7T2A5"
"contig204119","Q5EB97"
"contig171302","Q9YHV3"
"contig205810","Q7ZYG4"
"contig10729","Q9H6X4"
"contig163536","Q5VXI9"
"contig72292","Q8VCE1"
"contig74405","Q9QUM7"
"contig112568","Q5S006"
"contig116630","Q6P5U8"
"contig115176","Q9UEU0"
"contig114647_108323","Q504N2"
"contig169572","Q3SZB4"
"contig171874","Q28685"
"contig110833_170394","Q66H89"
"contig204163","Q0WKV3"
"contig150098","Q3U9N9"
"contig26357_205521_168209","Q9ULJ7"
"contig148732_194072_171706","Q96M69"
"contig178074","Q07113"
"contig77588","A4FU69"
"contig203493","No_Uniprotmatch"
"contig170657","F0WLG4"
"contig205328_111585_82039","Q61037"
"contig153646","Q9Z136"
"contig216838_186354_152455_68832","Q6P5D8"
"contig146627","Q9JHS4"
"contig130892","No_Uniprotmatch"
"contig111611","Q9FHN8"
"contig178805","P86854"
"contig153414","Q29RU9"
"contig106984_147806","Q96NL6"
"contig211261_68986","Q8TE73"
"contig177870","Q96RW7"
"contig115077","Q99728"
"contig144988","Q5R874"
"contig66815","Q7T0V2"
"contig600117","A4IGL7"
"contig115900","O77460"
"contig98387_110518_153464","Q9WUU9"
"contig174967","Q16959"
"contig147400","P13086"
"contig218452","Q8BHI9"
"contig203232","Q9ERH3"
"contig105387","B3RIA0"
"contig146962","Q8R344"
"contig117781_119912","Q6NX08"
"contig209729","O46629"
"contig210288","Q7RTN6"
"contig169677","P02561"
"contig5639_20178","P13622"
"contig111617","Q26457"
"contig216993_14792_77018","Q8JZQ5"
"contig175821_185029_70681_82214","Q17Q32"
"contig178993","C3YWU0"
"contig68882","P40618"
"contig9824_194869","Q8TD57"
"contig149947","Q8IWA6"
"contig208518","No_Uniprotmatch"
"contig150489","Q8BHI9"
"contig79044","Q9Y4F4"
"contig69330","Q7ZYC4"
"contig131729","Q9CQR5"
"contig148012","O75095"
"contig600114","Q3UZV7"
"contig107351","Q9ULG1"
"contig174741","Q6GQB9"
"contig153166_107264","Q9JIS1"
"contig600190","E7FDN2"
"contig104425_204667_106130_161236","P70182"
"contig64772","O88484"
"contig72656","C9JJ37"
"contig6552_73732_158542","Q01101"
"contig106824","Q2TBX0"
"contig107137_156361","Q5RAS6"
"contig92606_105554_73978","Q80U30"
"contig148168","Q9D7H2"
"contig218822","D7G8W2"
"contig109139","Q00004"
"contig139500_216766_105841_59277_178924","Q6ZU64"
"contig205087","Q8C1B2"
"contig176882_115845","P48053"
"contig72492","P46437"
"contig182635","C3YXM6"
"contig144809","Q90623"
"contig171928","No_Uniprotmatch"
"contig70543","P55814"
"contig13107","Q96K12"
"contig75838","Q13454"
"contig151290","P07207"
"contig153660","C7ENG7"
"contig148640_75405","Q92968"
"contig99425","P35601"
"contig74670","No_Uniprotmatch"
"contig177485","No_Uniprotmatch"
"contig76438","P42620"
"contig68447_116139","O94818"
"contig120889","No_Uniprotmatch"
"contig205230","Q9NZ56"
"contig96467","P23786"
"contig147846","D7F171"
"contig80529_138139","P54802"
"contig97244","Q07803"
"contig140165_218913","Q5U680"
"contig150900_205489","Q499P8"
"contig76510","Q0VA03"
"contig109891","No_Uniprotmatch"
"contig176943","Q6PAV2"
"contig59546","Q8IVF4"
"contig147817","Q2TBE0"
"contig45321_98717","No_Uniprotmatch"
"contig110849","P54612"
"contig157060","O75153"
"contig70210","P08553"
"contig97249_82621","Q7ZYC4"
"contig112969_74429","Q149M9"
"contig132301_137705_99422","No_Uniprotmatch"
"contig169812","Q8WW12"
"contig82967","D7EM16"
"contig108172","Q7ZYA6"
"contig145731","Q7ZV84"
"contig173665","No_Uniprotmatch"
"contig96799","Q8BIH0"
"contig118769","B2XW56"
"contig48756_80881","Q17RH7"
"contig4109_131267_205784","Q7YSW8"
"contig126754_111481_178337","O88480"
"contig104291","Q1ED39"
"contig176475_177556","P26642"
"contig130634_78754","Q6NZH6"
"contig152266","P25291"
"contig170553","Q8BYM7"
"contig147893","No_Uniprotmatch"
"contig150946","O60749"
"contig181181","Q8R5I0"
"contig156183","Q9BZ23"
"contig214368","No_Uniprotmatch"
"contig97880","Q9NYT0"
"contig179745","F2U3Q1"
"contig147954","A7DZP8"
"contig196438","No_Uniprotmatch"
"contig90175","Q9WVM6"
"contig146993","P11584"
"contig208394","No_Uniprotmatch"
"contig212114_106836_18295","Q8N567"
"contig98553_55461_17564_146890","A1A5F2"
"contig70087","Q8G8Y2"
"contig69971","Q9UPY8"
"contig105662_153363_44812","O75486"
"contig218472","No_Uniprotmatch"
"contig168822","No_Uniprotmatch"
"contig174686_25654_70654","Q09225"
"contig77957","Q9ES70"
"contig81057","O75132"
"contig113502","Q9JLT4"
"contig71880","O55005"
"contig78102","Q8R1A4"
"contig170340","No_Uniprotmatch"
"contig81617","Q9BY79"
"contig99634_111216","P51397"
"contig132551","Q6NY52"
"contig181215","Q6GNG8"
"contig172130","No_Uniprotmatch"
"contig145976","Q58A44"
"contig147869","Q2KIR0"
"contig176771","Q04467"
"contig82930","No_Uniprotmatch"
"contig182366","No_Uniprotmatch"
"contig178356","Q3U155"
"contig147526","Q5QNQ9"
"contig205697_152221_181522","Q9CXR1"
"contig148897","C8XA09"
"contig81691","Q5ZIL2"
"contig176825","P70490"
"contig17390","Q8IVV2"
"contig209389","A8MV24"
"contig174699","Q6PAB3"
"contig97885","No_Uniprotmatch"
"contig69000","Q99707"
"contig99706","No_Uniprotmatch"
"contig147350","No_Uniprotmatch"
"contig207899","Q6ZMW3"
"contig176302","No_Uniprotmatch"
"contig76982_2476","P42356"
"contig209331","No_Uniprotmatch"
"contig147627","P19404"
"contig155787_170803","Q8C172"
"contig14469","Q2M389"
"contig205158","O94759"
"contig70485","Q27433"
"contig96721","O55005"
"contig150014","Q27084"
"contig156798","Q9BV94"
"contig201447","Q6AYL5"
"contig153320","Q148D5"
"contig152963","Q6DK93"
"contig151589","O14111"
"contig204098_176670","Q6PBL0"
"contig151448_139982","P50592"
"contig159833","Q9W1Y1"
"contig75086","Q5QNQ6"
"contig147578_154493","Q3MSQ8"
"contig118080_180323","Q5E9H9"
"contig21270_154109","Q9EPW9"
"contig207944","Q96AY4"
"contig97895_7668","P08630"
"contig152807","Q6GYQ0"
"contig151815","P23258"
"contig211789","Q6IP59"
"contig19975_158079","P19984"
"contig149872","Q9BUQ8"
"contig213832","Q5PQ71"
"contig72029_152090","Q6PHH3"
"contig114479","Q5BL07"
"contig213331","Q92820"
"contig80987","P18754"
"contig76703","Q60928"
"contig8268_182295_74523_600038","Q9JHY7"
"contig77416_147553","C3ZQQ2"
"contig109865","Q9D1I6"
"contig116159","P46850"
"contig212444","C6L429"
"contig153156","Q5U317"
"contig65750","Q5PQ23"
"contig204265_211636","Q5R6G3"
"contig213630","Q3T102"
"contig172063","C3ZBK4"
"contig147290","O95239"
"contig78369","Q8WV07"
"contig14005","Q09326"
"contig69533","Q28IK8"
"contig203546","Q5S006"
"contig79554","Q2KIC5"
"contig203670","Q80YA3"
"contig150175","A6PW82"
"contig157422_171274_112225_111188_111651_115917","Q9HCF6"
"contig205615_6673","Q5RD44"
"contig177766","Q8IU80"
"contig99295","Q7ZX22"
"contig147217","A4IFW2"
"contig203481_21015_112804_54233_114158","O15169"
"contig189744_159241_97093","Q8IVV2"
"contig167741","B9LHE5"
"contig151923","Q08BM0"
"contig75565","Q9WVM3"
"contig133316","Q9WUE4"
"contig110520","Q8CEL2"
"contig99004","Q32PI5"
"contig191775","Q5T5J6"
"contig148022_65962","Q571I4"
"contig211554","Q9D051"
"contig209664_170445","P22830"
"contig176569","P46807"
"contig115456","Q5R4U9"
"contig189417_106154","Q99KG7"
"contig107038_176913_23072_214634","Q63505"
"contig171289_179293","A7MB74"
"contig178413_178559_151519","Q9P0L9"
"contig153319","Q8NBF2"
"contig146939","Q5VV42"
"contig97702_194794","Q5ZIN1"
"contig177913","Q98SJ2"
"contig209906_3752_171242_108363","O97578"
"contig195382","P41969"
"contig204402_211537","A0PJE2"
"contig208088","Q4QQV2"
"contig192595","Q9Y4F4"
"contig104095","Q9JHU4"
"contig204546_21876","Q76KB1"
"contig23890","No_Uniprotmatch"
"contig57407_178106_16093","Q795M8"
"contig173676","No_Uniprotmatch"
"contig82448","Q0MQA6"
"contig68188","Q3SYS4"
"contig213493","No_Uniprotmatch"
"contig56978","P35428"
"contig11625","Q9UET6"
"contig147765","A2A3L6"
"contig137751_176808","P63329"
"contig150387","Q5ZIJ9"
"contig80213","No_Uniprotmatch"
"contig193728_210681","Q4KM92"
"contig218880","Q3TCV3"
"contig70496_68900","O18896"
"contig110044_115785_154145_78835_126104_71560_93535","Q8VHN7"
"contig208187","No_Uniprotmatch"
"contig78782","P54357"
"contig192855","A5D6R3"
"contig203466","Q9NR09"
"contig151760","Q5M8Y1"
"contig170502","No_Uniprotmatch"
"contig169368","Q4R992"
"contig138393_98771_191959_98448_145329_215200","Q4V7D6"
"contig106142","Q6DGV1"
"contig171533","Q15542"
"contig73405","Q5ZMW3"
"contig157346","Q8HYI9"
"contig204973_69006","No_Uniprotmatch"
"contig25332","Q69ZJ7"
"contig176916","No_Uniprotmatch"
"contig169139","Q8AVY1"
"contig173700","Q9F234"
"contig72755_112755_25537","Q11126"
"contig77913","Q9NRG9"
"contig170420","P55016"
"contig95076","D7GXN7"
"contig153006","P29146"
"contig203111_104557","A2DFG0"
"contig153226_112600","P13255"
"contig180532_159323","No_Uniprotmatch"
"contig158251","Q9I8D8"
"contig58119","P13395"
"contig170585","Q2TBH5"
"contig201829","Q0V9S9"
"contig174487","B3RQD2"
"contig219080_96978","A7MBI0"
"contig191718","Q7KW14"
"contig94044","C3XZ74"
"contig190111","No_Uniprotmatch"
"contig155399_200357","Q9P202"
"contig216460","B3RL59"
"contig176628_152755","A0AUP1"
"contig79319","No_Uniprotmatch"
"contig105563","No_Uniprotmatch"
"contig111108","P35428"
"contig105229_109281_150296_116264_147348","Q8CFN2"
"contig181711","No_Uniprotmatch"
"contig145185","Q03350"
"contig68077","Q0P5Y3"
"contig155843","Q16RX1"
"contig107738","P97300"
"contig148667","P14533"
"contig106616","Q9BXJ9"
"contig110941","Q7TNH6"
"contig188677","O16025"
"contig103268","A6H8Y1"
"contig114050","O89026"
"contig69439","Q14789"
"contig204354_105066","P42325"
"contig75108","C3Z5F4"
"contig109305_147574","Q5R7W2"
"contig70279_107383","Q5RC61"
"contig194451","Q4VBS4"
"contig81755","Q5R6Z8"
"contig3648","P11617"
"contig203882","Q9ESK8"
"contig210187_17884_73723","P11528"
"contig108154","No_Uniprotmatch"
"contig3504_180902","Q9NX74"
"contig145012","O95140"
