"modGenes","modUniprotIDs"
"contig116754","No_Uniprotmatch"
"contig190902_218902","O08560"
"contig170458_217112_156479","No_Uniprotmatch"
"contig105373","Q6GVM3"
"contig177119","P81556"
"contig68648","Q14789"
"contig151351","Q5F3G6"
"contig203899","P82279"
"contig204949","Q6GM16"
"contig60724","Q91287"
"contig148637","Q9Z0V7"
"contig76938_151389_176541_179899_78590","No_Uniprotmatch"
"contig600075","P21761"
"contig104682","Q8IWZ3"
"contig186155_189383","B1VEI4"
"contig148864","No_Uniprotmatch"
"contig6203_77650","O55164"
"contig203675_103902","P13498"
"contig83298","Q5T0N5"
"contig76639","Q00963"
"contig154402","Q13310"
"contig76271","Q9UDY8"
"contig600148","Q96AY4"
"contig73102","E9ICB0"
"contig205216","Q5R5Q2"
"contig56317","O70537"
"contig24179","Q869E1"
"contig165421","O94844"
"contig153294","P10394"
"contig213755","Q8K3Z0"
"contig212789","Q8BGF6"
"contig105769","Q5XJ85"
"contig153068","O55164"
"contig69580","Q6PDK2"
"contig171666","Q80T79"
"contig110947","E6ZIJ1"
"contig170195","Q2MCN4"
"contig55910","Q8NFT6"
"contig73436","No_Uniprotmatch"
"contig102905_207771","P80172"
"contig99505","P18519"
"contig109599","Q5TC82"
"contig7590_146341_192630_55553","Q6DFR2"
"contig74015","Q8C0D5"
"contig52271","Q96L93"
"contig152165","A2AQW0"
"contig147785_111657_104575_74373","Q28G71"
"contig151775","No_Uniprotmatch"
"contig82408","Q1RLU8"
"contig210939","D7FRJ7"
"contig204651","Q9WVC0"
"contig205835","Q9GR88"
"contig147904","Q8BX94"
"contig137377_71605_81158","Q5FWL3"
"contig180542","P85120"
"contig600212","Q28092"
"contig98991","Q8SWR2"
"contig78270","Q59990"
"contig145245","Q9JMD3"
"contig104106","Q7ZXQ3"
"contig168070","O18158"
"contig110151_600232_208240_177858_3926","Q04912"
"contig68264","Q0VH32"
"contig83227","P26009"
"contig178876","Q08BW0"
"contig113768","No_Uniprotmatch"
"contig74593","O95470"
"contig98659","Q5EAE3"
"contig204240","Q5R9H4"
"contig113881","No_Uniprotmatch"
"contig128015_6697","Q3ZBY3"
"contig203757","Q96PV6"
"contig194145","Q9GKT2"
"contig138264","Q9NR64"
"contig104960","Q9IBG7"
"contig145360","Q5VT25"
"contig148037","Q9NTJ4"
"contig151400_178114","F0ZIE1"
"contig168877","Q2HJ46"
"contig133376_185849_219307_117792_20189","Q8BLA8"
"contig153286","P29145"
"contig79175","Q6TDP4"
"contig152887","Q6DG32"
"contig1246","Q5R9H4"
"contig179118","Q91147"
"contig107946_69479_110858","Q13615"
"contig145321","Q9HCD5"
"contig184411_190619","No_Uniprotmatch"
"contig169111","O70260"
"contig153031_115255","O86938"
"contig174388","P13596"
"contig150089","Q4JIM4"
"contig183957_148073","Q21890"
"contig25306","Q99PI5"
"contig109665","A5GFW7"
"contig110391","No_Uniprotmatch"
"contig191608","No_Uniprotmatch"
"contig203769","Q92614"
"contig10706","P29375"
"contig218740","Q90640"
"contig208152","O54834"
"contig153688","No_Uniprotmatch"
"contig202154","Q5ZMS6"
"contig179088","P00919"
"contig81746","Q90XB6"
"contig75793","O95685"
"contig81073","No_Uniprotmatch"
"contig175662","Q8IVV2"
"contig103314","Q6AX44"
"contig190154_13591","Q8NB59"
"contig75114","B4LIG6"
"contig203562","Q92997"
"contig146838_77600_171958_11559","Q96PX9"
"contig210251","Q9FKC7"
"contig177077","P49596"
"contig203581","A5A6N4"
"contig70745","O60879"
"contig105381","Q8IUH3"
"contig185067","No_Uniprotmatch"
"contig68234","Q8CHG7"
"contig148836","D7FRJ7"
"contig156217","C5LLQ1"
"contig96623","Q566C7"
"contig211529_73498","Q6PGN3"
"contig111889_204966_104774_111080","P46470"
"contig168010","Q8VDJ3"
"contig118867","Q6R5N8"
"contig56615","Q9UPU3"
"contig148295_115958","Q5XIJ1"
"contig153308_135056","Q5ZHN3"
"contig149049","No_Uniprotmatch"
"contig146419","No_Uniprotmatch"
"contig105224_151870","P02462"
"contig112748_119130","Q14624"
"contig177999","No_Uniprotmatch"
"contig176078","No_Uniprotmatch"
"contig204380_82541","Q6PDI6"
"contig80716_198762","Q0P5M9"
"contig26352","No_Uniprotmatch"
"contig97401","Q9H1H9"
"contig147245","Q9QXL2"
"contig212300","Q9UK61"
"contig138867_154944","D4UBM1"
"contig202558","P13497"
"contig182137","No_Uniprotmatch"
"contig210181","Q4R8N7"
"contig152903","Q9R049"
"contig176739","No_Uniprotmatch"
"contig98439","Q12965"
"contig94418","Q6GR34"
"contig73742","Q8CBY3"
"contig173788","O15439"
"contig170887","Q9EQW7"
"contig156951","Q3SWX0"
"contig147983","No_Uniprotmatch"
"contig203884","O95477"
"contig148449","Q96RW7"
"contig74205","No_Uniprotmatch"
"contig170327","O95104"
"contig107014","No_Uniprotmatch"
"contig74713_174448","Q0KL02"
"contig132308_149808_150236","P17038"
"contig74644","Q14677"
"contig71311","Q8TEW0"
"contig59381","Q9BZ72"
"contig13693_114434","Q96PZ7"
"contig169524","E9H6G7"
"contig145068","E6ZIJ1"
"contig174348","P49596"
"contig179129","Q99996"
"contig177512_188996","No_Uniprotmatch"
"contig204504","Q03001"
"contig105497_98891_90160","Q8R367"
"contig119620","A2AJA9"
"contig145400","Q7LHG5"
"contig150995_116281","No_Uniprotmatch"
"contig177508","Q62241"
"contig108224","Q14789"
"contig108665","Q9W596"
"contig204589","Q13887"
"contig79068","Q8BYR2"
"contig98238_184794_80014","P33268"
"contig201419","Q9P281"
"contig97631","Q9NRA8"
"contig157992","Q9GZT9"
"contig19671_213981","C3ZUP4"
"contig98504","Q8QFP8"
"contig114487","O96102"
"contig178124","Q8JHF0"
"contig146729","Q5RCZ5"
"contig212227","Q86Y13"
"contig111419","O08874"
"contig182575_204777","Q9R1K5"
"contig175992","Q9VW26"
"contig171407","O54874"
"contig150721","Q6P4Y6"
"contig179090","Q3TBT3"
"contig106963","Q66T02"
"contig120215","C3Z3S5"
"contig212972_114938_120078_211248","Q9C091"
"contig189110","Q3V3R4"
"contig169772_76006","Q7ZXH3"
"contig170932","No_Uniprotmatch"
"contig103348_204747_205079_169199","Q25BN1"
"contig71143","Q5RKI3"
"contig209672_51808_194491","Q9UNH5"
"contig600111","Q6ZWJ1"
"contig171142","B3P0K6"
"contig147151","Q99MZ8"
"contig127893","Q7LHG5"
"contig82679_205663","Q5R959"
"contig113414_107098","P42892"
"contig113105_12728_218606","P42587"
"contig164336","No_Uniprotmatch"
"contig113120","Q09575"
"contig64945_185616","Q06831"
"contig112458","No_Uniprotmatch"
"contig92573_205201_218690_171856_159973","Q6PAJ1"
"contig181668","No_Uniprotmatch"
"contig172268","C8YR32"
"contig117562_122697","B7UBD4"
"contig209280","Q76KP1"
"contig147533","Q03001"
"contig191389","No_Uniprotmatch"
"contig145393","A4IJ21"
"contig97811","P60517"
"contig178917","Q1PRL4"
"contig180501","E0VPK6"
"contig139916","C3XPW7"
"contig81340","Q28CJ6"
"contig25661_80037_52223","O60673"
"contig204961","Q5DTN8"
"contig117653_194909","Q08D64"
"contig70805","Q62077"
"contig152724_196052_159675_210737","Q9ER62"
"contig130346","Q6UWE0"
"contig203696","O88377"
"contig145378","Q9UL16"
"contig74661","P25807"
"contig184791","No_Uniprotmatch"
"contig201858","P53714"
"contig152153","No_Uniprotmatch"
"contig146611","No_Uniprotmatch"
"contig78545_169462_118963","Q14517"
"contig169349","P08754"
"contig55309","Q5DTV4"
"contig81884","No_Uniprotmatch"
"contig82218","No_Uniprotmatch"
"contig56233","O95718"
"contig153710","Q9XTR8"
"contig106679","Q8IVV2"
"contig99193","No_Uniprotmatch"
"contig147070_192724_108227","P56273"
"contig110810","P29375"
"contig152580","Q92994"
"contig180687","Q12965"
"contig152365","O08837"
"contig195626_203470_98348_85762","C3ZDY6"
"contig59882","P16157"
"contig108877_161014","Q5ZL26"
"contig23423","P0A651"
"contig145332_178661","P41035"
"contig211525_148720","Q7Z7H5"
"contig97117","Q6P132"
"contig80038","P83099"
"contig171236","Q1RMU2"
"contig600136","Q8SJB6"
"contig78419_155149","Q5E9U6"
"contig215654_18675_138418","No_Uniprotmatch"
"contig172535_101930","Q3UDK1"
"contig169253","Q149N8"
"contig16365_73750","Q5XXR3"
"contig211207","Q96RW7"
"contig174319","Q924A0"
"contig154856","Q7YZH1"
"contig148594","Q61097"
"contig151246","A2AX52"
"contig57868","B3S388"
"contig24180","Q8BVG4"
"contig97352_151359_175689","P08775"
"contig204986_65743","Q13627"
"contig149879","No_Uniprotmatch"
"contig72727_219834_4951_112640_104338","Q9DGG6"
"contig169883","Q9CXI3"
"contig147758","Q9UKV8"
"contig185929","Q96DM1"
"contig112565","Q5SXY1"
"contig92993","Q25197"
"contig154009","Q96RW7"
"contig181507_171509","Q3UPL0"
"contig109444","P67963"
"contig154912","No_Uniprotmatch"
"contig75901_192713_79251_10102_3248_145222_55426","Q5R7T9"
"contig195737_65261","O16118"
"contig180103","Q5F489"
"contig92889_207006","C8YR32"
"contig193061_112251_218841_193791","O15050"
"contig67809","O94762"
"contig209058","C3YUV3"
"contig102087","No_Uniprotmatch"
"contig175681","B3S3S3"
"contig151240","D7G8W2"
"contig170312","P25386"
"contig600221","Q6AYY8"
"contig152136","Q8MVR1"
"contig147361","Q15382"
"contig600166_215284","No_Uniprotmatch"
"contig204295","Q9P289"
"contig68396","Q91ZU6"
"contig152332","Q804T6"
"contig167111_20150","Q4VA61"
"contig179445","Q6P132"
"contig117664","Q6ZR37"
"contig105543","No_Uniprotmatch"
"contig181015","P28841"
"contig203948","Q27128"
"contig115086_128720","Q9QXZ0"
"contig151680_194551","Q5RDG4"
"contig177412","P60522"
"contig81245","No_Uniprotmatch"
"contig189424_210420_205592","Q6ZPQ6"
"contig14119_216264","Q6DBX0"
"contig204892_182082_182387","P35371"
"contig211583","No_Uniprotmatch"
"contig145513","Q8IVV2"
"contig155933_83008","Q32LJ3"
"contig10477","Q96L93"
"contig147255","P27401"
"contig80309","Q8WTS1"
"contig150452_81742_180562","Q86UL8"
"contig169087","Q8NFD5"
"contig71958","Q6YGZ5"
"contig106889","Q2KIR8"
"contig171525","P20749"
"contig147412","C3Y848"
"contig80990","Q03001"
"contig73908","P21802"
"contig116751","Q9Z2D1"
"contig111795","Q5TC82"
"contig175984","P57306"
"contig171615","Q08E31"
"contig179331_23880","P34821"
"contig109256","Q9VXE5"
"contig151831","O95486"
"contig179756","Q15075"
"contig194131_160757","O76095"
"contig176437","Q6XLQ7"
"contig170345","O08874"
"contig179422","No_Uniprotmatch"
"contig169746","Q68F77"
"contig78843_137199","Q3T0T7"
"contig186718_207844","No_Uniprotmatch"
"contig20817","A8K855"
"contig176047","Q6JHU9"
"contig65928","Q9Z2A8"
"contig153529","Q63537"
"contig186378","Q3LG56"
"contig176598","Q99NH0"
"contig159995","Q4R8N7"
"contig14236","Q3SYV5"
"contig127803","Q8UUZ1"
"contig151427","No_Uniprotmatch"
"contig146313","Q7TP36"
"contig210639","Q09666"
"contig80827_46620","P18052"
"contig45845","No_Uniprotmatch"
"contig139100","A4QP81"
"contig218967_158766","Q9D119"
"contig75976","O15027"
"contig150855","C3YDF7"
"contig169954_108476_69452","A2TUL7"
"contig153036","Q9Z206"
"contig176071","Q1HA50"
"contig170277_177948","Q9DEQ4"
"contig47191_158741_16992","No_Uniprotmatch"
"contig211365","Q6ZN16"
"contig165726_179309","No_Uniprotmatch"
"contig100349","Q12986"
"contig171148","Q9QY02"
"contig147500","Q58DL5"
"contig78820","Q9H3L0"
"contig173344","Q9Y519"
"contig115192","No_Uniprotmatch"
"contig75408","Q99NH0"
"contig205529","No_Uniprotmatch"
"contig151785_170434","Q9CWK3"
"contig176089_153680_176399","No_Uniprotmatch"
"contig58194","No_Uniprotmatch"
"contig155264_171851","No_Uniprotmatch"
"contig9859","Q9BXW6"
"contig105416","O75976"
"contig153724","Q9WV92"
"contig178682","O95819"
"contig174357","Q99816"
"contig54829_112491","Q9Y519"
"contig129929","No_Uniprotmatch"
"contig107818","No_Uniprotmatch"
"contig149556","Q9GZT9"
"contig60280","A6H584"
"contig78706","O15182"
"contig114410","Q61001"
"contig209854","C3Z6K4"
"contig172212_94039","O54960"
"contig148479","Q5TC82"
"contig194240","No_Uniprotmatch"
"contig79399","No_Uniprotmatch"
"contig144923","Q99996"
"contig145356","P23468"
"contig9116_198483","Q6DHR8"
"contig82337","Q3U435"
"contig171512","Q8IUC4"
"contig117730","Q5GLZ8"
"contig112946","Q5R4K9"
"contig79286","D3BTD5"
"contig181920_72638","Q71F56"
"contig116132_118541_113957_194367_203121","O08710"
"contig65168","Q5RI75"
"contig147807","No_Uniprotmatch"
"contig73296","Q76LL6"
"contig175847","Q15637"
"contig151046","Q6JHU9"
"contig205558","Q09666"
"contig148133","O94885"
"contig115770","Q8CDF7"
"contig198704","C3YPE5"
"contig200499_172037_95104","Q09575"
"contig178586_175684_23849_160956_208272_145368_153923_22431","Q80TE4"
"contig153430","P80010"
"contig185432_7895","Q5SQM0"
"contig123587_153243","P62916"
"contig16741","No_Uniprotmatch"
"contig73796","Q13439"
"contig153382","Q8WP19"
"contig204286","Q5ZK10"
"contig211526_160551_158949","Q54VI5"
"contig76468","Q99JW4"
"contig210375","Q1HPQ0"
"contig216772","P02516"
"contig106945","No_Uniprotmatch"
"contig145188","Q9UPY6"
"contig167408_172036_156571","Q8IVL1"
"contig96568","Q96C34"
"contig196035","Q67NS3"
"contig155230_191458_219263","Q04666"
"contig186950","Q9UGM3"
"contig110730_196658","C3Z8R6"
"contig72282_77790","Q923E4"
"contig72169","No_Uniprotmatch"
"contig176387","No_Uniprotmatch"
"contig212379","P52164"
"contig163718","P31662"
"contig138546","Q5R573"
"contig169689","Q9Z2Q5"
"contig161292_183874_214568","No_Uniprotmatch"
"contig145533","P38529"
"contig148070","No_Uniprotmatch"
"contig108144","F0ZIE1"
"contig147287","Q2T9Q1"
"contig150073","Q3T000"
"contig68889","Q8K021"
"contig180548","Q9IBG7"
"contig8389_113347","P81069"
"contig155593_174306_178230","No_Uniprotmatch"
"contig104237","Q60961"
"contig143755","C3XPW7"
"contig81678_98811","Q502P7"
"contig175823","No_Uniprotmatch"
"contig40662","P63696"
"contig113661","No_Uniprotmatch"
"contig71596_179613","Q63410"
"contig152380","Q3MHV9"
"contig10017","Q28DT9"
"contig99921_218449_5860_158351_79662","O16025"
"contig147552","Q5RBA4"
"contig112356","Q91ZU6"
"contig94231","Q96EX2"
"contig174767","Q7ZUW2"
"contig211580","No_Uniprotmatch"
"contig96362_105148_204751_179203_112698","Q91Z46"
"contig189003_171092","Q91035"
"contig37303","P18519"
"contig177631","Q5F489"
"contig107100_100361","Q9V9J3"
"contig209366","Q01177"
"contig77002","Q6AXP1"
"contig146393_18456","Q6IQ55"
"contig174969_116469_179308","Q12288"
"contig219010","No_Uniprotmatch"
"contig194761","Q6DG32"
"contig181950_195159","Q8MVR1"
"contig181848_203465","P18654"
"contig177298","O88428"
"contig71206","Q14789"
"contig117081_77977_78164","A2AJ76"
"contig203568_74689","Q9WTQ1"
"contig92057","O60879"
"contig180399_153252","Q03001"
"contig207859","O95470"
"contig208068","O81635"
"contig148899_213386","Q03278"
"contig109479","Q66T02"
"contig14948_81708_116425","Q9ULH0"
"contig99828","Q9NY64"
"contig75162","Q9UHB7"
"contig182470","O74212"
"contig171597_158340","Q5U367"
"contig117148_130097","O80983"
"contig83217","P19618"
"contig93873","No_Uniprotmatch"
"contig74553_108997_210242","Q00899"
"contig54398","B3P0K6"
"contig202505","Q14192"
"contig181809","P42674"
"contig600100","Q5EBL4"
"contig103987_118237","No_Uniprotmatch"
"contig132381","B1VEI4"
"contig151316","No_Uniprotmatch"
"contig211421","Q6DKN2"
"contig116169","P62916"
"contig209354","P70445"
"contig106569_153194","P63696"
"contig205717","P13709"
"contig25298","Q7ZVZ7"
"contig98567","Q8QHL3"
"contig211505","No_Uniprotmatch"
"contig177111","Q02020"
"contig145805","Q8K0V4"
"contig78391","Q99615"
"contig149738","Q68ED7"
"contig73474","No_Uniprotmatch"
"contig113012","No_Uniprotmatch"
"contig158680","No_Uniprotmatch"
"contig145103","A3KPW9"
"contig106475","P98070"
"contig212458","O15050"
"contig99157","Q9EPK6"
"contig145388","Q7Z6Z7"
"contig148697","Q9Z1N3"
"contig190258","Q96PM5"
"contig208355","Q8TEW0"
"contig183999","O75095"
"contig215165","No_Uniprotmatch"
"contig16702","Q7SC45"
"contig176310","A2V735"
"contig150972","Q9EPZ6"
"contig181454","No_Uniprotmatch"
"contig77033","Q8C996"
"contig118174_75735_178939_210656","O70405"
"contig181351","Q9H6Y2"
"contig104683","Q4R4J0"
"contig145724","No_Uniprotmatch"
"contig114308","Q6ZQ89"
"contig209457","Q91828"
"contig115542_109071","C3Z4W9"
"contig116481","Q2MCN4"
"contig107315","F2CCN6"
"contig73313","Q6GM16"
"contig203231_218727_107066","Q92551"
"contig146301","Q9BYB0"
"contig170489","Q6IEG0"
"contig158886","P14314"
"contig68546","Q3SYV5"
"contig178090","Q6GVH4"
"contig148967","Q9NBX4"
"contig167930_149504","O94966"
"contig205867","Q6ZNB6"
"contig78613","P70187"
"contig177737","Q7ZT42"
"contig205011","F1R5B3"
"contig171961","P07949"
"contig211197_153460","Q8R0N9"
"contig205191","E1C2V1"
"contig172277_175697_186844_99186_115914","Q9I7U4"
"contig154081","Q5ZM91"
"contig78521","A2CI35"
"contig104888","Q9Z3R8"
"contig151866","Q4A0V8"
"contig56876_78152","B0UYI1"
"contig210479","C3ZXM2"
"contig147544","B2J427"
"contig151045_118840_151465","Q91ZU6"
"contig217270_197589","O74549"
"contig26382_187757_137921_76998_66531_52954_148977_91410_105322_203802_151804","Q9UKN7"
"contig176343","No_Uniprotmatch"
"contig25065_177067_19021_177581","P98157"
"contig150969","O15027"
"contig146940","Q9NRA8"
"contig93348_23755","Q6ZRR7"
"contig79419","Q6JHU9"
"contig113747","A7E3W5"
"contig150808_154589_196328_16659","P50586"
"contig950","A2T812"
"contig153015","Q91X58"
"contig215127","P20002"
"contig216327","B4XKD9"
"contig146717","P00528"
"contig148769","O35889"
"contig140801_116503_151042","Q13797"
"contig80059","Q86VE9"
"contig114312","P46414"
"contig147130","Q96483"
"contig174648","Q8UUM3"
"contig177651","Q09K99"
"contig92386","D3ZDI6"
"contig25130","C3ZMQ9"
"contig216524_212236","P81139"
"contig188932_80336","Q9EPX2"
"contig81953_107928","O15034"
"contig149768","Q9BQS8"
"contig178107","No_Uniprotmatch"
"contig194579_169175","P67963"
"contig218972","No_Uniprotmatch"
"contig79108","Q99JB0"
"contig114408","Q5F383"
"contig171221","No_Uniprotmatch"
"contig59281_147133","Q91X43"
"contig128709","Q3V6T2"
"contig81229","Q914K8"
"contig105351","Q03001"
"contig196008_74613_169873","Q66L42"
"contig68613","Q8JFV8"
"contig81660","Q6NRZ1"
"contig125163_110779_114327_189920_147446_208200","P97432"
"contig153796","Q13153"
"contig10151","No_Uniprotmatch"
"contig209402","A9UNQ4"
"contig201995","P54319"
"contig149045","Q8IZD2"
"contig203499","P07314"
"contig156085","No_Uniprotmatch"
"contig160845","Q27874"
"contig176526_54354","Q9JIY2"
"contig97941","Q6TMK8"
"contig8636_72006_6237_93214","Q7TQE6"
"contig98380_198814","P41180"
"contig219345","Q9Y2E4"
"contig173870","Q4T6W6"
"contig176652_176846","Q9P275"
"contig9674","B3S017"
"contig71933","Q95SX7"
"contig79910_107026","P26017"
"contig170354_148803_71185_108273_177016","Q6Q0N0"
"contig151750_128326_114244_191868","P21328"
"contig191549","Q9UHB7"
"contig26120","Q6ZWJ1"
"contig73561","Q9WUH1"
"contig152390","No_Uniprotmatch"
"contig176550","P20072"
"contig104513","Q66T02"
"contig215303","Q9P281"
"contig152447","F6UVJ3"
"contig194129","Q8BPM0"
"contig151069","Q01528"
"contig190983","Q8UUZ1"
"contig128322","Q7T105"
"contig179649","No_Uniprotmatch"
"contig146904","Q4R8N7"
"contig106040","Q4A0V8"
"contig176125","No_Uniprotmatch"
"contig138483","No_Uniprotmatch"
"contig72915","Q9ES54"
"contig204463_1663_156472","Q13439"
"contig111586_80110","No_Uniprotmatch"
"contig78666","No_Uniprotmatch"
"contig79305","Q9QYI5"
"contig210911","No_Uniprotmatch"
"contig185099","Q9BZM1"
"contig77031_76302_159266_76771","Q9P2G9"
"contig145799_109588","Q96RW7"
"contig158999","Q9VH90"
"contig172251","Q3USJ8"
"contig72800","Q9D9M5"
"contig168891_22858_82951","Q01728"
"contig171879","Q5FW46"
"contig85212","Q7LHG5"
"contig65567","Q9JJP6"
"contig173168","Q6PBH5"
"contig71779","P41180"
"contig115666_188943","O60494"
"contig105927","B3S273"
"contig148839","Q9QY02"
"contig68659","Q66T02"
"contig129787","Q566C7"
"contig103897","Q90670"
"contig80002","A2AH22"
"contig151933","Q96L93"
"contig76295","P41180"
"contig204675","Q3V1H3"
"contig75916","P10978"
"contig180072","P70191"
"contig151366","O02194"
"contig110485_175619","Q6ZQ03"
"contig145776","O08873"
"contig173414","Q5ZIE8"
"contig17067","Q15078"
"contig171349","No_Uniprotmatch"
"contig105711","Q9BXW6"
"contig171284","A1L2P5"
"contig147736","P09327"
"contig192014_80914","Q5BKC9"
"contig209177","P54357"
"contig171552","No_Uniprotmatch"
"contig77121","Q29496"
"contig216200","No_Uniprotmatch"
"contig189527","Q5R6Y0"
"contig70708_150207","Q8CJ19"
"contig209429","O18158"
"contig69804_158563","Q8BTM8"
"contig21438","No_Uniprotmatch"
"contig149247","P81069"
"contig112861_100291_151214","O57382"
"contig104924_181273","Q8IWY4"
"contig205389","Q9UHB7"
"contig147563","Q58A42"
"contig97762","Q9JIZ0"
"contig176840_73113","Q5R4F5"
"contig169856","P81556"
"contig179496","No_Uniprotmatch"
"contig110381_168039","Q5ZJY3"
"contig145149","P02462"
"contig187195","C6FG12"
"contig204391_146508_4714","Q8BTM8"
"contig175531","P53448"
"contig205564_153803","Q9CYC6"
"contig162157_183588","Q9D722"
"contig216731","Q1RMU3"
"contig154111","Q3V6T2"
"contig168116","O77792"
"contig204633","P30051"
"contig169766","No_Uniprotmatch"
"contig600023","Q5VT06"
"contig150866","P60881"
"contig77076","No_Uniprotmatch"
"contig177570_145545","O27188"
"contig118171_181308_213955","Q8BX35"
"contig153452_187372","Q63HN8"
"contig56902","Q9BUZ4"
"contig171582_188025","P00994"
"contig115884","No_Uniprotmatch"
"contig75357","Q9NIV1"
"contig147384_155119","Q92870"
"contig209992","C4LU72"
"contig210418_112222_76291","Q8VHI4"
"contig146118","Q4JIM4"
"contig115841","O75844"
"contig78684","Q4R8V8"
"contig175044","Q7ZW25"
"contig119148","Q9UHD2"
"contig186363","P82279"
"contig128253_195782_185208","Q5REB9"
"contig184093","Q6ZN16"
"contig178859","B5X4E0"
"contig147502","Q9I9M5"
"contig132765_144910_159598","Q8R1S4"
"contig55878_108221_116640","Q54RR9"
"contig25338","Q13951"
"contig151437","Q3V3R4"
"contig15732_147452_158234_191550_106044","Q6P2K6"
"contig159328_147784","P0CE10"
"contig148819","Q9Z1Q9"
"contig600215","Q9HD15"
"contig170945","Q8WTS1"
"contig177423","P57306"
"contig175638","Q4V786"
"contig182249","Q9U3S9"
"contig79406_145891","Q29RK4"
"contig178029","No_Uniprotmatch"
"contig79266","Q9NBX4"
"contig195631","F0WLV8"
"contig21428_114944","Q12955"
"contig115594","Q9P2J5"
"contig153959","B8CFF3"
"contig146578","No_Uniprotmatch"
"contig98749","No_Uniprotmatch"
"contig104267","No_Uniprotmatch"
"contig5116_205953_205189_112171_176957","Q9D4H7"
"contig210744_178366","Q6NVM0"
"contig88503","Q96RW7"
"contig213181_23937_8894","Q91813"
"contig119111","Q12933"
"contig110161","No_Uniprotmatch"
"contig210220","Q5R6R7"
"contig82754","Q8K1P8"
"contig205491","Q9Z2E9"
"contig25202","Q9PUU6"
"contig71319_151538_600090","Q63028"
"contig204887","Q13153"
"contig114078","No_Uniprotmatch"
"contig66852","No_Uniprotmatch"
"contig15505_92399_46475","Q5ZLW3"
"contig218315","Q9D0R2"
"contig85697","Q9Z118"
"contig160402_178588_169464_82650","O15146"
"contig83050","D8TC87"
"contig106111_5327","A2ECB6"
"contig73668_17007_59185","Q9NZM3"
"contig600130","A1L233"
"contig203572","Q14114"
"contig104728","Q5R7X2"
"contig182217","A1L1W9"
"contig160898","Q2L969"
"contig171163","O46382"
"contig188824_155515","Q26636"
"contig79082","Q6P132"
"contig150218_148030","Q96BH1"
"contig204381_204678_16272","Q8BH52"
"contig186686","No_Uniprotmatch"
"contig195210","Q6NYV5"
"contig79474","Q3MHY1"
"contig147984","B1VEI4"
"contig98012","O15484"
"contig164124_75869","Q96M20"
"contig82966","No_Uniprotmatch"
"contig211840","Q6GLE1"
"contig124550_153083","Q17LW0"
"contig145446","Q9QXL2"
"contig81012","C8YR32"
"contig106532","No_Uniprotmatch"
"contig174868","No_Uniprotmatch"
"contig147863","Q5GLZ8"
"contig121202","F2CCN6"
"contig104337","Q8SQG9"
"contig114418","Q8BH60"
"contig60714","Q7ZYA7"
"contig208310_37123_19693","P22105"
"contig94001_22631_109013","O09032"
"contig148169","Q9JK72"
"contig153227","Q8CGI1"
"contig188763_205059_212131","Q7T005"
"contig148610","P00860"
"contig43945_99592_147389_150415_83321","Q7T2Z5"
"contig194008_111085","Q9P265"
"contig199853_15818_71160","Q14432"
"contig209534","P19618"
"contig169125","F2DLN1"
"contig71316","Q9Z1N3"
"contig174783_217278","Q64605"
"contig15318","P37285"
"contig174776","No_Uniprotmatch"
"contig213868","Q7KZ85"
"contig113594","No_Uniprotmatch"
"contig151174","P00860"
"contig212522","No_Uniprotmatch"
"contig151962","Q3TBT3"
"contig170527","Q03001"
"contig204763","No_Uniprotmatch"
"contig73726","Q92903"
"contig170324","Q92870"
"contig66746","Q9QXL2"
"contig147000","Q9Y6W6"
"contig65197","Q8VDJ3"
"contig75970_157393_97675_195637_177267","Q8JZR6"
"contig107497","Q9MYM7"
"contig105537","Q9NQW1"
"contig154013","O95236"
"contig177783","P40201"
"contig75876","Q0P678"
"contig69474","P49219"
"contig81979","P12226"
"contig149477","Q2VLG6"
"contig139508_203399_23050_149287_212511","Q9Y4C0"
"contig116363","Q8VCD6"
"contig173815","Q9P2E3"
"contig216008_168126","No_Uniprotmatch"
"contig18189_188997","Q62440"
"contig185372","Q64581"
"contig21864_138084_170957","Q9NZJ4"
"contig15803","P27715"
"contig146591_146527","Q8R508"
"contig600014","Q5R660"
"contig170562","Q14247"
"contig213775_205605","Q5PQT2"
"contig129405","Q5RDF5"
"contig119456_214687","O88576"
"contig124007","P40682"
"contig213798","P11046"
"contig74584","Q5BKC9"
"contig42428","No_Uniprotmatch"
"contig104164_3603","Q66IV6"
"contig111163_150875","Q9R049"
"contig151563","D7NNB6"
"contig170725","Q6ZPE2"
"contig172727","Q3SYZ2"
"contig68345_167703_140211_178478_106978","O16025"
"contig210056","A6NHM9"
"contig150312_171941_143476","Q9UNQ2"
"contig203792","Q96RW7"
"contig196116_215641_153041","O00534"
"contig170594","No_Uniprotmatch"
"contig178519_109507_209485_146991","Q8BG95"
"contig74119","Q803Z2"
"contig111329","Q9Y485"
"contig175597","Q4A3R3"
"contig80545","No_Uniprotmatch"
"contig153540_106871","Q3ZMH1"
"contig105330_209682","O08585"
"contig153026_138087","Q8TZY2"
"contig19135_77174_4972","P25122"
"contig105718_156815","Q0P595"
"contig13267","Q9Y6D5"
"contig111484_179915","Q9Y2B0"
"contig185382","B2TKH7"
"contig79849","Q9Y2E4"
"contig57042","Q9C0C9"
"contig181457","No_Uniprotmatch"
"contig204367_159913","Q869E1"
"contig219009","No_Uniprotmatch"
"contig43090","Q9U3W6"
